model,event_index,year,draw_number,drawing_no,date,predicted_top6,actual_numbers,matched_numbers,hit_count
recency_250_baseline,8553,2013,74,1,,9 15 23 26 30 41,17 18 19 22 29 36,,0
recency_250_baseline,8554,2013,74,2,,9 15 23 26 30 41,2 7 15 17 39 48,15,1
recency_250_baseline,8555,2013,75,1,,9 15 23 26 30 41,3 4 27 28 37 41,41,1
recency_250_baseline,8556,2013,75,2,,9 15 23 26 30 41,1 11 21 27 35 47,,0
recency_250_baseline,8557,2013,76,1,,9 15 23 26 30 41,1 3 19 23 30 37,23 30,2
recency_250_baseline,8558,2013,76,2,,9 15 23 26 30 41,15 18 34 42 43 48,15,1
recency_250_baseline,8559,2013,77,1,,9 15 23 26 30 41,3 18 24 31 38 40,,0
recency_250_baseline,8560,2013,77,2,,9 15 23 26 30 41,2 9 16 39 40 42,9,1
recency_250_baseline,8561,2013,78,1,,9 15 23 26 30 41,23 28 29 32 40 45,23,1
recency_250_baseline,8562,2013,78,2,,9 15 23 26 30 41,6 8 27 38 39 40,,0
recency_250_baseline,8563,2013,79,1,,9 15 23 26 30 41,4 10 31 36 45 46,,0
recency_250_baseline,8564,2013,79,2,,9 15 23 30 41 46,1 23 29 33 40 42,23,1
recency_250_baseline,8565,2013,80,1,,9 15 23 30 41 46,6 10 25 26 37 39,,0
recency_250_baseline,8566,2013,80,2,,9 15 23 26 30 41,1 16 18 30 39 41,30 41,2
recency_250_baseline,8567,2013,81,1,,9 15 23 26 30 41,9 10 21 28 30 46,9 30,2
recency_250_baseline,8568,2013,81,2,,9 15 23 30 41 46,35 36 37 40 43 48,,0
recency_250_baseline,8569,2013,82,1,,9 15 23 30 41 46,6 21 28 29 35 36,,0
recency_250_baseline,8570,2013,82,2,,9 15 23 30 41 46,8 12 14 18 30 47,30,1
recency_250_baseline,8571,2013,83,1,,9 15 23 30 41 46,2 7 28 31 36 45,,0
recency_250_baseline,8572,2013,83,2,,9 15 23 26 30 41,6 15 19 27 39 44,15,1
recency_250_baseline,8573,2013,84,1,,9 15 23 26 30 41,3 9 19 23 31 43,9 23,2
recency_250_baseline,8574,2013,84,2,,9 15 23 26 30 41,7 11 18 23 39 48,23,1
recency_250_baseline,8575,2013,85,1,,9 15 23 26 30 41,22 25 32 42 46 47,,0
recency_250_baseline,8576,2013,85,2,,9 15 23 30 41 46,11 17 21 33 43 49,,0
recency_250_baseline,8577,2013,86,1,,9 15 23 26 30 41,10 19 22 27 30 34,30,1
recency_250_baseline,8578,2013,86,2,,9 15 23 26 30 41,16 18 27 35 36 41,41,1
recency_250_baseline,8579,2013,87,1,,9 15 23 30 36 41,2 3 7 24 29 40,,0
recency_250_baseline,8580,2013,87,2,,9 15 23 30 36 41,7 14 31 33 46 47,,0
recency_250_baseline,8581,2013,88,1,,9 15 23 30 36 41,1 10 19 25 28 39,,0
recency_250_baseline,8582,2013,88,2,,9 15 23 30 41 46,2 3 12 19 27 29,,0
recency_250_baseline,8583,2013,89,1,,9 15 23 30 41 46,16 38 43 45 47 48,,0
recency_250_baseline,8584,2013,89,2,,9 15 23 30 41 46,3 6 8 23 34 46,23 46,2
recency_250_baseline,8585,2013,90,1,,9 15 23 30 41 46,9 13 21 24 27 37,9,1
recency_250_baseline,8586,2013,90,2,,9 15 23 30 41 46,2 11 19 23 36 48,23,1
recency_250_baseline,8587,2013,91,1,,9 23 30 36 41 46,4 19 20 26 27 40,,0
recency_250_baseline,8588,2013,91,2,,9 15 23 30 41 46,3 8 18 23 30 49,23 30,2
recency_250_baseline,8589,2013,92,1,,9 15 23 30 41 46,15 19 21 24 31 37,15,1
recency_250_baseline,8590,2013,92,2,,9 15 23 30 41 46,8 14 19 21 42 48,,0
recency_250_baseline,8591,2013,93,1,,9 15 23 30 41 46,6 7 9 14 36 49,9,1
recency_250_baseline,8592,2013,93,2,,9 15 23 30 36 41,16 20 21 28 36 37,36,1
recency_250_baseline,8593,2013,94,1,,9 15 23 30 36 41,3 8 26 30 33 44,30,1
recency_250_baseline,8594,2013,94,2,,9 15 23 30 36 41,3 14 26 32 34 42,,0
recency_250_baseline,8595,2013,95,1,,9 15 23 30 36 41,5 6 12 20 21 25,,0
recency_250_baseline,8596,2013,95,2,,9 15 23 30 36 41,9 12 29 31 40 43,9,1
recency_250_baseline,8597,2013,96,1,,9 15 23 30 36 41,10 13 21 43 45 46,,0
recency_250_baseline,8598,2013,96,2,,9 23 30 36 41 46,1 21 31 32 40 46,46,1
recency_250_baseline,8599,2013,97,1,,9 15 23 30 36 46,1 2 16 22 41 45,,0
recency_250_baseline,8600,2013,97,2,,9 15 23 30 41 46,8 20 21 22 32 34,,0
recency_250_baseline,8601,2013,98,1,,9 15 23 30 41 46,2 13 14 28 31 33,,0
recency_250_baseline,8602,2013,98,2,,9 15 23 30 41 46,3 12 16 28 32 34,,0
recency_250_baseline,8603,2013,99,1,,9 15 23 30 41 46,4 6 27 40 45 48,,0
recency_250_baseline,8604,2013,99,2,,9 15 23 30 41 46,20 26 34 40 47 49,,0
recency_250_baseline,8605,2013,100,1,,9 23 26 30 41 46,11 18 20 21 23 26,23 26,2
recency_250_baseline,8606,2013,100,2,,9 23 26 30 41 46,16 19 29 30 34 43,30,1
recency_250_baseline,8607,2013,101,1,,9 23 26 30 41 46,1 7 9 22 24 27,9,1
recency_250_baseline,8608,2013,101,2,,9 15 23 26 30 41,1 7 9 16 30 43,9 30,2
recency_250_baseline,8609,2013,102,1,,9 15 23 26 30 41,4 11 13 22 26 39,26,1
recency_250_baseline,8610,2013,102,2,,9 15 23 26 30 36,2 8 16 28 44 48,,0
recency_250_baseline,8611,2013,103,1,,9 15 23 26 30 36,6 14 15 25 32 47,15,1
recency_250_baseline,8612,2013,103,2,,9 15 23 26 30 36,4 9 19 20 33 40,9,1
recency_250_baseline,8613,2013,104,1,,9 15 23 26 30 36,12 17 21 27 40 41,,0
recency_250_baseline,8614,2013,104,2,,9 15 23 26 30 36,1 9 10 19 39 41,9,1
recency_250_baseline,8615,2014,1,1,,9 15 23 26 30 36,13 18 21 30 34 37,30,1
recency_250_baseline,8616,2014,1,2,,9 15 23 26 30 36,2 19 22 30 40 42,30,1
recency_250_baseline,8617,2014,2,1,,9 15 23 26 30 36,1 10 16 36 41 42,36,1
recency_250_baseline,8618,2014,2,2,,9 15 23 26 30 41,11 13 17 23 42 47,23,1
recency_250_baseline,8619,2014,3,1,,9 15 23 26 30 41,3 29 32 37 45 46,,0
recency_250_baseline,8620,2014,3,2,,9 15 23 26 30 41,2 21 22 25 33 43,,0
recency_250_baseline,8621,2014,4,1,,9 15 23 26 30 41,2 21 22 23 30 32,23 30,2
recency_250_baseline,8622,2014,4,2,,9 15 23 26 30 41,5 7 13 28 29 41,41,1
recency_250_baseline,8623,2014,5,1,,9 15 23 26 30 41,1 4 12 13 33 37,,0
recency_250_baseline,8624,2014,5,2,,9 15 23 26 30 41,10 17 33 38 41 44,41,1
recency_250_baseline,8625,2014,6,1,,9 15 23 26 30 41,6 14 26 39 45 48,26,1
recency_250_baseline,8626,2014,6,2,,9 15 23 26 30 41,5 7 12 17 36 37,,0
recency_250_baseline,8627,2014,7,1,,9 15 23 26 30 41,11 16 22 26 41 46,26 41,2
recency_250_baseline,8628,2014,7,2,,9 15 23 26 30 41,1 5 6 28 29 43,,0
recency_250_baseline,8629,2014,8,1,,9 15 23 26 30 41,14 16 20 32 35 37,,0
recency_250_baseline,8630,2014,8,2,,9 15 23 26 30 41,7 12 19 26 32 35,26,1
recency_250_baseline,8631,2014,9,1,,9 15 23 26 30 41,1 11 21 36 39 42,,0
recency_250_baseline,8632,2014,9,2,,9 23 26 30 36 41,2 4 10 13 16 24,,0
recency_250_baseline,8633,2014,10,1,,9 15 23 26 30 41,8 14 19 21 23 34,23,1
recency_250_baseline,8634,2014,10,2,,9 23 26 30 36 41,15 18 23 26 32 46,23 26,2
recency_250_baseline,8635,2014,11,1,,9 15 23 26 30 41,17 31 33 43 46 49,,0
recency_250_baseline,8636,2014,11,2,,9 15 23 26 30 41,1 17 36 38 45 46,,0
recency_250_baseline,8637,2014,12,1,,9 23 26 30 36 41,2 23 27 32 39 45,23,1
recency_250_baseline,8638,2014,12,2,,9 16 23 26 30 41,2 33 39 40 44 46,,0
recency_250_baseline,8639,2014,13,1,,9 23 26 30 41 46,13 19 21 23 42 45,23,1
recency_250_baseline,8640,2014,13,2,,9 23 26 30 41 46,6 7 30 34 44 49,30,1
recency_250_baseline,8641,2014,14,1,,9 23 26 30 41 46,7 15 25 26 36 40,26,1
recency_250_baseline,8642,2014,14,2,,9 23 26 30 36 41,14 21 29 30 41 49,30 41,2
recency_250_baseline,8643,2014,15,1,,9 23 26 30 36 41,1 3 29 42 45 46,,0
recency_250_baseline,8644,2014,15,2,,9 23 26 30 41 46,5 9 27 31 37 46,9 46,2
recency_250_baseline,8645,2014,16,1,,9 23 26 30 41 46,10 13 18 23 38 46,23 46,2
recency_250_baseline,8646,2014,16,2,,9 23 26 30 41 46,3 20 34 38 40 45,,0
recency_250_baseline,8647,2014,17,1,,9 23 26 30 41 46,4 8 12 20 24 31,,0
recency_250_baseline,8648,2014,17,2,,9 23 26 30 41 46,12 17 24 30 37 46,30 46,2
recency_250_baseline,8649,2014,18,1,,9 23 26 30 41 46,2 3 16 26 34 35,26,1
recency_250_baseline,8650,2014,18,2,,9 23 26 30 41 46,6 8 11 14 22 35,,0
recency_250_baseline,8651,2014,19,1,,9 16 23 26 41 46,9 12 19 22 25 45,9,1
recency_250_baseline,8652,2014,19,2,,9 16 23 26 41 46,1 9 15 25 38 39,9,1
recency_250_baseline,8653,2014,20,1,,9 16 23 26 41 46,5 7 28 32 45 47,,0
recency_250_baseline,8654,2014,20,2,,9 16 23 26 41 46,10 15 18 26 28 48,26,1
recency_250_baseline,8655,2014,21,1,,9 10 23 26 41 46,6 7 11 18 22 32,,0
recency_250_baseline,8656,2014,21,2,,9 10 23 26 41 46,11 29 31 32 39 43,,0
recency_250_baseline,8657,2014,22,1,,9 10 23 26 41 46,12 14 26 35 41 43,26 41,2
recency_250_baseline,8658,2014,22,2,,9 10 23 26 41 46,7 9 12 13 15 46,9 46,2
recency_250_baseline,8659,2014,23,1,,9 10 23 26 41 46,5 15 20 23 25 37,23,1
recency_250_baseline,8660,2014,23,2,,9 10 23 26 41 46,2 20 23 30 33 43,23,1
recency_250_baseline,8661,2014,24,1,,9 10 23 26 41 46,1 11 16 27 30 33,,0
recency_250_baseline,8662,2014,24,2,,9 10 23 26 41 46,15 17 19 45 47 49,,0
recency_250_baseline,8663,2014,25,1,,9 15 23 26 41 46,2 5 11 25 37 38,,0
recency_250_baseline,8664,2014,25,2,,9 15 23 26 41 46,13 18 29 34 42 46,46,1
recency_250_baseline,8665,2014,26,1,,9 15 23 26 41 46,11 23 24 28 31 35,23,1
recency_250_baseline,8666,2014,26,2,,9 15 23 26 41 46,6 26 37 38 43 44,26,1
recency_250_baseline,8667,2014,27,1,,9 15 23 26 41 46,4 13 17 26 29 41,26 41,2
recency_250_baseline,8668,2014,27,2,,9 15 23 26 41 46,6 8 20 30 45 49,,0
recency_250_baseline,8669,2014,28,1,,9 15 23 26 41 46,2 9 36 40 41 47,9 41,2
recency_250_baseline,8670,2014,28,2,,9 13 23 26 41 46,1 2 6 21 23 30,23,1
recency_250_baseline,8671,2014,29,1,,9 13 23 26 41 46,1 2 7 13 41 45,13 41,2
recency_250_baseline,8672,2014,29,2,,9 13 23 26 41 46,17 25 42 46 47 48,46,1
recency_250_baseline,8673,2014,30,1,,9 13 23 26 41 46,8 14 18 20 46 49,46,1
recency_250_baseline,8674,2014,30,2,,1 9 23 26 41 46,2 9 11 21 23 44,9 23,2
recency_250_baseline,8675,2014,31,1,,1 9 23 26 41 46,2 8 18 40 45 46,46,1
recency_250_baseline,8676,2014,31,2,,1 9 23 26 41 46,5 6 7 9 15 18,9,1
recency_250_baseline,8677,2014,32,1,,1 9 23 26 41 46,1 7 28 37 44 49,1,1
recency_250_baseline,8678,2014,32,2,,1 9 23 26 41 46,9 10 20 30 46 47,9 46,2
recency_250_baseline,8679,2014,33,1,,1 9 23 26 41 46,20 22 26 40 47 49,26,1
recency_250_baseline,8680,2014,33,2,,1 9 23 26 41 46,15 26 30 40 42 44,26,1
recency_250_baseline,8681,2014,34,1,,1 9 23 26 41 46,7 17 23 26 34 42,23 26,2
recency_250_baseline,8682,2014,34,2,,1 9 23 26 41 46,23 29 31 35 41 48,23 41,2
recency_250_baseline,8683,2014,35,1,,1 9 23 26 41 46,4 15 18 29 32 48,,0
recency_250_baseline,8684,2014,35,2,,1 9 23 26 41 46,2 6 7 19 29 47,,0
recency_250_baseline,8685,2014,36,1,,1 9 23 26 41 46,7 9 19 30 39 43,9,1
recency_250_baseline,8686,2014,36,2,,1 9 23 26 41 46,5 12 21 23 27 46,23 46,2
recency_250_baseline,8687,2014,37,1,,1 9 23 26 41 46,10 18 21 25 30 38,,0
recency_250_baseline,8688,2014,37,2,,1 9 23 26 41 46,5 25 36 37 38 49,,0
recency_250_baseline,8689,2014,38,1,,1 9 23 26 41 46,8 26 29 43 47 48,26,1
recency_250_baseline,8690,2014,38,2,,1 9 23 26 41 46,5 15 20 28 43 47,,0
recency_250_baseline,8691,2014,39,1,,1 9 23 26 41 46,5 15 17 26 29 45,26,1
recency_250_baseline,8692,2014,39,2,,1 9 23 26 41 46,21 22 29 32 35 44,,0
recency_250_baseline,8693,2014,40,1,,9 15 23 26 41 46,4 15 22 35 42 44,15,1
recency_250_baseline,8694,2014,40,2,,9 15 23 26 41 46,11 15 27 30 41 43,15 41,2
recency_250_baseline,8695,2014,41,1,,9 15 23 26 41 46,5 10 22 38 41 48,41,1
recency_250_baseline,8696,2014,41,2,,9 10 23 26 41 46,8 18 23 29 36 45,23,1
recency_250_baseline,8697,2014,42,1,,9 10 15 23 26 41,2 5 7 11 26 31,26,1
recency_250_baseline,8698,2014,42,2,,9 10 23 26 29 41,2 14 24 33 34 41,41,1
recency_250_baseline,8699,2014,43,1,,9 10 23 26 29 41,1 15 19 33 37 45,,0
recency_250_baseline,8700,2014,43,2,,9 10 23 26 29 41,5 10 20 31 35 46,10,1
recency_250_baseline,8701,2014,44,1,,9 10 23 26 41 46,3 6 11 15 35 46,46,1
recency_250_baseline,8702,2014,44,2,,9 10 23 26 41 46,2 15 32 33 47 48,,0
recency_250_baseline,8703,2014,45,1,,9 15 23 26 41 46,6 11 14 32 36 40,,0
recency_250_baseline,8704,2014,45,2,,9 15 23 26 41 46,5 13 14 25 40 41,41,1
recency_250_baseline,8705,2014,46,1,,9 15 23 26 41 46,15 18 28 39 46 47,15 46,2
recency_250_baseline,8706,2014,46,2,,9 15 23 26 41 46,13 23 27 34 38 42,23,1
recency_250_baseline,8707,2014,47,1,,9 15 23 26 41 46,9 17 27 42 47 49,9,1
recency_250_baseline,8708,2014,47,2,,9 15 23 26 41 46,6 7 10 14 21 33,,0
recency_250_baseline,8709,2014,48,1,,9 15 23 26 41 46,10 22 27 40 43 49,,0
recency_250_baseline,8710,2014,48,2,,9 15 23 26 41 46,5 16 27 34 37 49,,0
recency_250_baseline,8711,2014,49,1,,9 15 23 26 41 46,13 15 17 21 38 48,15,1
recency_250_baseline,8712,2014,49,2,,9 15 23 26 41 46,10 16 21 44 46 47,46,1
recency_250_baseline,8713,2014,50,1,,10 15 21 23 41 46,6 10 15 29 32 45,10 15,2
recency_250_baseline,8714,2014,50,2,,10 15 21 23 41 46,3 10 28 29 37 44,10,1
recency_250_baseline,8715,2014,51,1,,10 15 21 23 41 46,6 16 21 24 34 35,21,1
recency_250_baseline,8716,2014,51,2,,10 15 21 23 41 46,5 16 25 27 28 36,,0
recency_250_baseline,8717,2014,52,1,,6 10 15 21 23 46,7 11 24 25 43 46,46,1
recency_250_baseline,8718,2014,52,2,,6 10 15 21 23 46,12 16 17 24 30 41,,0
recency_250_baseline,8719,2014,53,1,,10 15 21 23 41 46,2 4 7 9 37 38,,0
recency_250_baseline,8720,2014,53,2,,10 15 21 23 41 46,6 10 12 25 35 43,10,1
recency_250_baseline,8721,2014,54,1,,6 10 15 21 23 46,5 6 15 26 38 42,6 15,2
recency_250_baseline,8722,2014,54,2,,6 10 15 21 23 46,10 27 31 36 39 49,10,1
recency_250_baseline,8723,2014,55,1,,6 10 15 21 23 46,10 11 17 24 26 38,10,1
recency_250_baseline,8724,2014,55,2,,10 15 21 23 26 46,2 5 6 27 34 45,,0
recency_250_baseline,8725,2014,56,1,,10 15 21 23 26 46,1 8 13 31 39 43,,0
recency_250_baseline,8726,2014,56,2,,10 15 21 23 26 46,1 5 15 32 34 37,15,1
recency_250_baseline,8727,2014,57,1,,6 10 15 21 23 46,1 2 6 11 40 48,6,1
recency_250_baseline,8728,2014,57,2,,6 10 15 21 23 46,2 12 36 41 42 49,,0
recency_250_baseline,8729,2014,58,1,,6 10 15 21 23 46,5 6 11 13 23 35,6 23,2
recency_250_baseline,8730,2014,58,2,,6 10 15 21 23 46,8 11 18 34 41 48,,0
recency_250_baseline,8731,2014,59,1,,6 10 15 21 23 41,1 9 26 31 33 42,,0
recency_250_baseline,8732,2014,59,2,,6 10 15 21 23 41,8 19 21 34 36 48,21,1
recency_250_baseline,8733,2014,60,1,,6 10 15 21 23 41,2 12 14 18 22 35,,0
recency_250_baseline,8734,2014,60,2,,2 6 10 15 21 23,4 24 30 33 35 46,,0
recency_250_baseline,8735,2014,61,1,,2 6 10 15 21 46,2 20 38 40 48 49,2,1
recency_250_baseline,8736,2014,61,2,,2 6 10 15 21 46,11 16 23 29 30 48,,0
recency_250_baseline,8737,2014,62,1,,2 6 10 15 21 23,11 12 15 16 18 42,15,1
recency_250_baseline,8738,2014,62,2,,2 6 10 15 21 23,5 14 21 30 32 34,21,1
recency_250_baseline,8739,2014,63,1,,6 10 15 21 23 46,9 13 18 23 35 44,23,1
recency_250_baseline,8740,2014,63,2,,6 10 15 21 23 46,24 25 32 33 35 49,,0
recency_250_baseline,8741,2014,64,1,,2 10 15 21 23 46,13 15 19 36 39 49,15,1
recency_250_baseline,8742,2014,64,2,,2 10 15 21 23 46,10 25 29 32 39 46,10 46,2
recency_250_baseline,8743,2014,65,1,,2 10 15 21 23 46,12 13 22 24 29 42,,0
recency_250_baseline,8744,2014,65,2,,2 10 15 21 23 46,6 7 10 13 22 26,10,1
recency_250_baseline,8745,2014,66,1,,2 10 15 21 23 46,7 8 12 17 37 42,,0
recency_250_baseline,8746,2014,66,2,,2 10 15 21 23 46,13 26 29 41 48 49,,0
recency_250_baseline,8747,2014,67,1,,2 10 15 21 23 46,7 11 23 29 44 45,23,1
recency_250_baseline,8748,2014,67,2,,6 10 15 21 23 26,9 16 21 31 33 37,21,1
recency_250_baseline,8749,2014,68,1,,6 10 15 21 23 26,10 30 41 42 43 49,10,1
recency_250_baseline,8750,2014,68,2,,2 10 15 21 23 26,6 21 22 23 37 48,21 23,2
recency_250_baseline,8751,2014,69,1,,6 10 15 21 23 26,2 18 36 38 41 46,,0
recency_250_baseline,8752,2014,69,2,,2 10 15 21 23 26,11 23 38 42 44 45,23,1
recency_250_baseline,8753,2014,70,1,,2 10 15 21 23 26,12 13 20 39 41 42,,0
recency_250_baseline,8754,2014,70,2,,2 10 21 23 26 41,18 22 36 44 48 49,,0
recency_250_baseline,8755,2014,71,1,,2 10 21 23 26 41,7 19 39 44 45 47,,0
recency_250_baseline,8756,2014,71,2,,2 10 21 23 26 41,2 14 15 18 36 49,2,1
recency_250_baseline,8757,2014,72,1,,2 10 21 23 26 41,10 36 43 45 46 48,10,1
recency_250_baseline,8758,2014,72,2,,2 10 15 21 23 41,15 17 23 25 29 34,15 23,2
recency_250_baseline,8759,2014,73,1,,2 10 15 21 23 41,19 33 37 38 41 43,41,1
recency_250_baseline,8760,2014,73,2,,2 10 15 21 23 41,4 7 19 29 31 43,,0
recency_250_baseline,8761,2014,74,1,,2 10 21 23 29 41,16 22 26 28 39 40,,0
recency_250_baseline,8762,2014,74,2,,2 10 21 23 29 41,4 7 8 21 29 31,21 29,2
recency_250_baseline,8763,2014,75,1,,2 10 21 23 29 41,8 11 17 42 43 47,,0
recency_250_baseline,8764,2014,75,2,,2 10 21 23 29 41,4 7 8 12 27 38,,0
recency_250_baseline,8765,2014,76,1,,2 10 21 23 29 41,4 24 37 38 43 47,,0
recency_250_baseline,8766,2014,76,2,,2 10 21 23 29 41,19 22 23 29 36 40,23 29,2
recency_250_baseline,8767,2014,77,1,,2 10 21 23 29 41,3 10 17 19 39 46,10,1
recency_250_baseline,8768,2014,77,2,,2 10 21 23 29 43,6 18 20 21 25 33,21,1
recency_250_baseline,8769,2014,78,1,,2 10 21 23 29 43,11 13 34 40 43 46,43,1
recency_250_baseline,8770,2014,78,2,,2 10 21 23 29 43,8 15 29 33 37 39,29,1
recency_250_baseline,8771,2014,79,1,,10 21 23 29 43 46,3 12 13 32 34 39,,0
recency_250_baseline,8772,2014,79,2,,10 21 23 29 43 46,11 20 30 34 41 48,,0
recency_250_baseline,8773,2014,80,1,,10 21 23 29 43 46,2 11 30 34 38 42,,0
recency_250_baseline,8774,2014,80,2,,2 10 21 23 29 46,8 23 29 32 39 47,23 29,2
recency_250_baseline,8775,2014,81,1,,2 10 21 23 29 46,8 9 15 17 26 43,,0
recency_250_baseline,8776,2014,81,2,,2 10 21 23 29 46,12 14 35 40 46 47,46,1
recency_250_baseline,8777,2014,82,1,,2 10 21 23 29 46,5 22 23 26 36 42,23,1
recency_250_baseline,8778,2014,82,2,,2 10 21 23 29 46,2 4 15 16 19 32,2,1
recency_250_baseline,8779,2014,83,1,,2 15 21 23 29 46,15 19 30 36 44 49,15,1
recency_250_baseline,8780,2014,83,2,,2 15 21 23 29 46,4 16 29 41 42 44,29,1
recency_250_baseline,8781,2014,84,1,,2 15 21 23 29 46,2 8 20 28 41 43,2,1
recency_250_baseline,8782,2014,84,2,,2 15 21 23 29 46,29 32 39 41 46 47,29 46,2
recency_250_baseline,8783,2014,85,1,,2 15 21 23 29 46,6 21 22 30 35 37,21,1
recency_250_baseline,8784,2014,85,2,,2 15 21 23 29 46,6 10 19 27 35 40,,0
recency_250_baseline,8785,2014,86,1,,2 6 21 23 29 46,12 14 20 28 29 38,29,1
recency_250_baseline,8786,2014,86,2,,2 6 21 23 29 46,5 9 20 25 34 40,,0
recency_250_baseline,8787,2014,87,1,,2 6 21 23 29 46,1 19 29 38 46 48,29 46,2
recency_250_baseline,8788,2014,87,2,,2 6 21 23 29 46,14 33 36 37 48 49,,0
recency_250_baseline,8789,2014,88,1,,2 6 21 23 29 46,2 9 26 30 31 36,2,1
recency_250_baseline,8790,2014,88,2,,2 6 21 23 29 46,15 25 31 45 48 49,,0
recency_250_baseline,8791,2014,89,1,,2 15 21 23 29 46,10 26 27 33 37 44,,0
recency_250_baseline,8792,2014,89,2,,2 15 21 23 29 46,23 31 36 40 42 46,23 46,2
recency_250_baseline,8793,2014,90,1,,2 15 21 23 29 46,11 14 17 18 27 45,,0
recency_250_baseline,8794,2014,90,2,,2 15 21 23 29 46,10 14 31 34 42 46,46,1
recency_250_baseline,8795,2014,91,1,,2 15 21 23 29 46,8 12 14 18 19 22,,0
recency_250_baseline,8796,2014,91,2,,2 15 21 23 29 46,25 27 31 32 41 43,,0
recency_250_baseline,8797,2014,92,1,,2 15 21 23 29 46,4 12 16 30 38 46,46,1
recency_250_baseline,8798,2014,92,2,,2 15 21 23 29 46,9 16 36 37 38 48,,0
recency_250_baseline,8799,2014,93,1,,2 15 21 23 29 46,2 7 26 34 47 48,2,1
recency_250_baseline,8800,2014,93,2,,2 15 21 23 29 46,15 19 33 37 40 46,15 46,2
recency_250_baseline,8801,2014,94,1,,2 15 21 23 29 46,9 12 27 40 42 47,,0
recency_250_baseline,8802,2014,94,2,,2 15 21 23 29 46,3 4 11 30 45 49,,0
recency_250_baseline,8803,2014,95,1,,2 15 21 23 29 46,9 12 14 30 48 49,,0
recency_250_baseline,8804,2014,95,2,,2 15 21 23 29 46,1 16 20 23 31 46,23 46,2
recency_250_baseline,8805,2014,96,1,,2 21 23 29 30 46,3 7 10 34 38 40,,0
recency_250_baseline,8806,2014,96,2,,2 21 23 29 30 46,7 16 29 30 35 48,29 30,2
recency_250_baseline,8807,2014,97,1,,2 23 29 30 40 46,9 10 21 28 38 40,40,1
recency_250_baseline,8808,2014,97,2,,2 21 23 29 40 46,5 15 26 35 40 48,40,1
recency_250_baseline,8809,2014,98,1,,2 21 23 29 40 46,4 17 21 22 23 31,21 23,2
recency_250_baseline,8810,2014,98,2,,2 21 23 29 40 46,14 16 24 27 42 46,46,1
recency_250_baseline,8811,2014,99,1,,2 21 23 29 30 46,7 24 25 26 43 45,,0
recency_250_baseline,8812,2014,99,2,,2 21 23 29 30 46,6 8 11 12 19 30,30,1
recency_250_baseline,8813,2014,100,1,,2 21 23 29 30 46,20 24 26 43 47 48,,0
recency_250_baseline,8814,2014,100,2,,2 21 23 29 30 46,2 10 16 30 35 40,2 30,2
recency_250_baseline,8815,2014,101,1,,2 21 26 29 30 46,10 11 13 20 28 48,,0
recency_250_baseline,8816,2014,101,2,,2 7 21 29 30 46,3 10 12 29 30 32,29 30,2
recency_250_baseline,8817,2014,102,1,,2 7 21 29 30 46,13 30 35 43 47 49,30,1
recency_250_baseline,8818,2014,102,2,,2 7 21 29 30 46,6 26 29 31 39 49,29,1
recency_250_baseline,8819,2014,103,1,,2 21 26 29 30 46,4 14 20 35 36 48,,0
recency_250_baseline,8820,2014,103,2,,2 7 26 29 30 46,6 10 12 31 48 49,,0
recency_250_baseline,8821,2014,104,1,,2 26 29 30 46 48,8 13 24 37 43 45,,0
recency_250_baseline,8822,2014,104,2,,2 26 29 30 46 48,7 20 22 23 29 35,29,1
recency_250_baseline,8823,2015,1,1,,2 23 26 29 30 46,2 5 8 10 26 31,2 26,2
recency_250_baseline,8824,2015,1,2,,2 26 29 30 46 48,1 19 31 32 36 48,48,1
recency_250_baseline,8825,2015,2,1,,2 26 29 30 46 48,4 7 15 23 33 49,,0
recency_250_baseline,8826,2015,2,2,,2 26 29 30 46 48,6 10 11 16 24 32,,0
recency_250_baseline,8827,2015,3,1,,2 10 26 29 30 46,2 20 31 33 44 46,2 46,2
recency_250_baseline,8828,2015,3,2,,2 26 29 30 46 48,3 20 25 27 38 39,,0
recency_250_baseline,8829,2015,4,1,,2 26 29 30 46 48,16 24 27 42 43 44,,0
recency_250_baseline,8830,2015,4,2,,2 26 29 30 46 48,4 27 39 43 47 48,48,1
recency_250_baseline,8831,2015,5,1,,2 26 29 30 46 48,11 12 17 19 40 41,,0
recency_250_baseline,8832,2015,5,2,,2 26 29 30 46 48,29 34 38 40 42 49,29,1
recency_250_baseline,8833,2015,6,1,,2 26 29 30 46 48,5 21 33 34 36 38,,0
recency_250_baseline,8834,2015,6,2,,2 26 29 30 46 48,10 15 20 27 38 45,,0
recency_250_baseline,8835,2015,7,1,,2 15 26 29 30 46,9 19 24 39 40 41,,0
recency_250_baseline,8836,2015,7,2,,2 15 26 29 30 46,7 10 23 25 33 39,,0
recency_250_baseline,8837,2015,8,1,,2 10 15 26 29 46,7 9 13 20 31 45,,0
recency_250_baseline,8838,2015,8,2,,2 10 15 26 29 46,5 23 33 36 37 40,,0
recency_250_baseline,8839,2015,9,1,,2 10 15 26 29 46,15 24 33 36 42 46,15 46,2
recency_250_baseline,8840,2015,9,2,,2 10 15 26 29 46,9 24 27 38 43 48,,0
recency_250_baseline,8841,2015,10,1,,2 10 15 26 29 46,10 11 33 37 41 49,10,1
recency_250_baseline,8842,2015,10,2,,2 10 15 26 29 46,6 14 19 33 37 46,46,1
recency_250_baseline,8843,2015,11,1,,2 10 15 26 29 46,14 15 19 34 40 43,15,1
