group,n1,n2,n3,count,recent_count,last_seen_index,gap,frequency_score,recency_score,overdue_score,group_score
36-42-46,36,42,46,7,0,8840,1218,0.28,0.0,0.121098,0.285835
15-24-42,15,24,42,7,0,8840,1218,0.28,0.0,0.121098,0.285835
5-33-36,5,33,36,7,0,8839,1219,0.28,0.0,0.121197,0.28582
3-9-48,3,9,48,8,0,7356,2702,0.32,0.0,0.268642,0.285704
20-33-46,20,33,46,7,0,8828,1230,0.28,0.0,0.122291,0.285656
5-8-26,5,8,26,7,0,8824,1234,0.28,0.0,0.122688,0.285597
20-22-23,20,22,23,7,0,8823,1235,0.28,0.0,0.122788,0.285582
8-37-43,8,37,43,7,0,8822,1236,0.28,0.0,0.122887,0.285567
13-24-37,13,24,37,7,0,8822,1236,0.28,0.0,0.122887,0.285567
4-35-36,4,35,36,7,0,8820,1238,0.28,0.0,0.123086,0.285537
6-26-49,6,26,49,7,0,8819,1239,0.28,0.0,0.123186,0.285522
3-10-12,3,10,12,7,0,8817,1241,0.28,0.0,0.123384,0.285492
7-8-43,7,8,43,8,0,7339,2719,0.32,0.0,0.270332,0.28545
24-26-45,24,26,45,7,0,8812,1246,0.28,0.0,0.123881,0.285418
25-26-43,25,26,43,7,0,8812,1246,0.28,0.0,0.123881,0.285418
28-30-41,28,30,41,8,0,7336,2722,0.32,0.0,0.27063,0.285405
14-24-42,14,24,42,7,0,8811,1247,0.28,0.0,0.123981,0.285403
3-7-38,3,7,38,7,0,8806,1252,0.28,0.0,0.124478,0.285328
1-16-31,1,16,31,7,0,8805,1253,0.28,0.0,0.124577,0.285313
19-40-46,19,40,46,7,0,8801,1257,0.28,0.0,0.124975,0.285254
12-16-46,12,16,46,7,0,8798,1260,0.28,0.0,0.125273,0.285209
11-20-25,11,20,25,8,0,7322,2736,0.32,0.0,0.272022,0.285197
27-41-43,27,41,43,7,0,8797,1261,0.28,0.0,0.125373,0.285194
18-30-40,18,30,40,8,0,7321,2737,0.32,0.0,0.272122,0.285182
26-39-46,26,39,46,9,0,5844,4214,0.36,0.0,0.41897,0.285155
13-28-38,13,28,38,8,0,7319,2739,0.32,0.0,0.272321,0.285152
14-17-45,14,17,45,7,0,8794,1264,0.28,0.0,0.125671,0.285149
14-17-27,14,17,27,7,0,8794,1264,0.28,0.0,0.125671,0.285149
2-26-36,2,26,36,7,0,8790,1268,0.28,0.0,0.126069,0.28509
26-31-36,26,31,36,7,0,8790,1268,0.28,0.0,0.126069,0.28509
14-27-47,14,27,47,8,0,7313,2745,0.32,0.0,0.272917,0.285062
1-46-48,1,46,48,7,0,8788,1270,0.28,0.0,0.126268,0.28506
21-30-37,21,30,37,7,0,8784,1274,0.28,0.0,0.126665,0.285
29-41-46,29,41,46,7,0,8783,1275,0.28,0.0,0.126765,0.284985
39-41-46,39,41,46,7,0,8783,1275,0.28,0.0,0.126765,0.284985
16-29-41,16,29,41,7,0,8781,1277,0.28,0.0,0.126964,0.284955
35-40-46,35,40,46,7,0,8777,1281,0.28,0.0,0.127361,0.284896
17-26-43,17,26,43,7,0,8776,1282,0.28,0.0,0.127461,0.284881
20-41-48,20,41,48,7,0,8773,1285,0.28,0.0,0.127759,0.284836
2-28-38,2,28,38,8,0,7296,2762,0.32,0.0,0.274607,0.284809
8-33-39,8,33,39,7,0,8771,1287,0.28,0.0,0.127958,0.284806
17-32-43,17,32,43,8,0,7294,2764,0.32,0.0,0.274806,0.284779
3-39-46,3,39,46,7,0,8768,1290,0.28,0.0,0.128256,0.284762
7-21-31,7,21,31,7,0,8763,1295,0.28,0.0,0.128753,0.284687
33-38-43,33,38,43,7,0,8760,1298,0.28,0.0,0.129052,0.284642
19-38-41,19,38,41,7,0,8760,1298,0.28,0.0,0.129052,0.284642
3-22-31,3,22,31,8,0,7283,2775,0.32,0.0,0.2759,0.284615
11-13-49,11,13,49,8,0,7282,2776,0.32,0.0,0.275999,0.2846
11-42-45,11,42,45,7,0,8753,1305,0.28,0.0,0.129747,0.284538
12-33-40,12,33,40,8,0,7274,2784,0.32,0.0,0.276795,0.284481
9-16-21,9,16,21,7,0,8749,1309,0.28,0.0,0.130145,0.284478
11-29-45,11,29,45,7,0,8748,1310,0.28,0.0,0.130245,0.284463
7-12-42,7,12,42,7,0,8746,1312,0.28,0.0,0.130443,0.284433
12-24-42,12,24,42,7,0,8744,1314,0.28,0.0,0.130642,0.284404
13-24-29,13,24,29,7,0,8744,1314,0.28,0.0,0.130642,0.284404
13-19-39,13,19,39,7,0,8742,1316,0.28,0.0,0.130841,0.284374
3-6-41,3,6,41,8,0,7265,2793,0.32,0.0,0.277689,0.284347
5-32-34,5,32,34,7,0,8739,1319,0.28,0.0,0.131139,0.284329
3-5-48,3,5,48,8,0,7256,2802,0.32,0.0,0.278584,0.284212
15-38-42,15,38,42,7,0,8722,1336,0.28,0.0,0.13283,0.284076
12-25-43,12,25,43,7,0,8721,1337,0.28,0.0,0.132929,0.284061
10-25-43,10,25,43,7,0,8721,1337,0.28,0.0,0.132929,0.284061
20-40-42,20,40,42,8,0,7245,2813,0.32,0.0,0.279678,0.284048
4-29-37,4,29,37,8,0,7244,2814,0.32,0.0,0.279777,0.284033
16-21-35,16,21,35,7,0,8716,1342,0.28,0.0,0.133426,0.283986
18-32-42,18,32,42,8,0,7237,2821,0.32,0.0,0.280473,0.283929
15-21-38,15,21,38,7,0,8712,1346,0.28,0.0,0.133824,0.283926
15-17-38,15,17,38,7,0,8712,1346,0.28,0.0,0.133824,0.283926
28-39-46,28,39,46,7,0,8706,1352,0.28,0.0,0.13442,0.283837
14-40-41,14,40,41,7,0,8705,1353,0.28,0.0,0.13452,0.283822
2-32-47,2,32,47,7,0,8703,1355,0.28,0.0,0.134719,0.283792
2-15-47,2,15,47,7,0,8703,1355,0.28,0.0,0.134719,0.283792
1-19-33,1,19,33,7,0,8700,1358,0.28,0.0,0.135017,0.283747
14-34-41,14,34,41,7,0,8699,1359,0.28,0.0,0.135116,0.283733
7-11-31,7,11,31,7,0,8698,1360,0.28,0.0,0.135216,0.283718
5-11-26,5,11,26,7,0,8698,1360,0.28,0.0,0.135216,0.283718
5-11-31,5,11,31,7,0,8698,1360,0.28,0.0,0.135216,0.283718
8-25-29,8,25,29,8,0,7222,2836,0.32,0.0,0.281965,0.283705
9-33-34,9,33,34,8,0,7220,2838,0.32,0.0,0.282163,0.283675
15-31-36,15,31,36,8,0,7218,2840,0.32,0.0,0.282362,0.283646
17-29-45,17,29,45,7,0,8692,1366,0.28,0.0,0.135812,0.283628
28-35-38,28,35,38,8,0,7215,2843,0.32,0.0,0.282661,0.283601
7-29-47,7,29,47,7,0,8685,1373,0.28,0.0,0.136508,0.283524
23-35-48,23,35,48,7,0,8683,1375,0.28,0.0,0.136707,0.283494
26-30-40,26,30,40,7,0,8681,1377,0.28,0.0,0.136906,0.283464
7-15-18,7,15,18,7,0,8677,1381,0.28,0.0,0.137304,0.283404
6-9-18,6,9,18,7,0,8677,1381,0.28,0.0,0.137304,0.283404
25-46-47,25,46,47,7,0,8673,1385,0.28,0.0,0.137701,0.283345
13-41-45,13,41,45,7,0,8672,1386,0.28,0.0,0.137801,0.28333
2-6-21,2,6,21,7,0,8671,1387,0.28,0.0,0.1379,0.283315
12-45-48,12,45,48,8,0,7195,2863,0.32,0.0,0.284649,0.283303
2-9-40,2,9,40,7,0,8670,1388,0.28,0.0,0.138,0.2833
3-25-44,3,25,44,8,0,7194,2864,0.32,0.0,0.284748,0.283288
20-45-49,20,45,49,7,0,8669,1389,0.28,0.0,0.138099,0.283285
4-17-26,4,17,26,7,0,8668,1390,0.28,0.0,0.138198,0.28327
6-26-43,6,26,43,7,0,8667,1391,0.28,0.0,0.138298,0.283255
35-40-49,35,40,49,8,0,7188,2870,0.32,0.0,0.285345,0.283198
16-27-33,16,27,33,7,0,8662,1396,0.28,0.0,0.138795,0.283181
7-9-29,7,9,29,8,0,7186,2872,0.32,0.0,0.285544,0.283168
20-23-43,20,23,43,7,0,8661,1397,0.28,0.0,0.138894,0.283166
15-20-37,15,20,37,7,0,8660,1398,0.28,0.0,0.138994,0.283151
15-20-23,15,20,23,7,0,8660,1398,0.28,0.0,0.138994,0.283151
9-12-15,9,12,15,7,0,8659,1399,0.28,0.0,0.139093,0.283136
11-29-31,11,29,31,7,0,8657,1401,0.28,0.0,0.139292,0.283106
7-19-22,7,19,22,8,0,7179,2879,0.32,0.0,0.28624,0.283064
22-40-44,22,40,44,8,0,7179,2879,0.32,0.0,0.28624,0.283064
28-45-47,28,45,47,7,0,8654,1404,0.28,0.0,0.13959,0.283061
5-8-40,5,8,40,8,0,7178,2880,0.32,0.0,0.286339,0.283049
8-20-24,8,20,24,7,0,8648,1410,0.28,0.0,0.140187,0.282972
6-44-49,6,44,49,7,0,8641,1417,0.28,0.0,0.140883,0.282868
2-33-40,2,33,40,7,0,8639,1419,0.28,0.0,0.141082,0.282838
11-14-49,11,14,49,8,0,7157,2901,0.32,0.0,0.288427,0.282736
1-36-39,1,36,39,7,0,8632,1426,0.28,0.0,0.141778,0.282733
6-29-43,6,29,43,7,0,8629,1429,0.28,0.0,0.142076,0.282689
22-23-32,22,23,32,7,0,8622,1436,0.28,0.0,0.142772,0.282584
5-14-26,5,14,26,8,0,7145,2913,0.32,0.0,0.28962,0.282557
3-37-46,3,37,46,7,0,8620,1438,0.28,0.0,0.142971,0.282554
12-32-40,12,32,40,8,0,7140,2918,0.32,0.0,0.290117,0.282482
30-32-40,30,32,40,8,0,7140,2918,0.32,0.0,0.290117,0.282482
1-39-41,1,39,41,7,0,8615,1443,0.28,0.0,0.143468,0.28248
2-26-38,2,26,38,8,0,7136,2922,0.32,0.0,0.290515,0.282423
3-37-47,3,37,47,9,0,5658,4400,0.36,0.0,0.437463,0.282381
7-26-41,7,26,41,8,0,7133,2925,0.32,0.0,0.290813,0.282378
1-22-27,1,22,27,7,0,8608,1450,0.28,0.0,0.144164,0.282375
40-45-48,40,45,48,7,0,8604,1454,0.28,0.0,0.144562,0.282316
4-30-41,4,30,41,8,0,7128,2930,0.32,0.0,0.29131,0.282303
12-28-34,12,28,34,7,0,8603,1455,0.28,0.0,0.144661,0.282301
20-22-43,20,22,43,9,0,5646,4412,0.36,0.0,0.438656,0.282202
5-21-25,5,21,25,7,0,8596,1462,0.28,0.0,0.145357,0.282196
20-28-36,20,28,36,7,0,8593,1465,0.28,0.0,0.145655,0.282152
15-21-31,15,21,31,7,0,8590,1468,0.28,0.0,0.145953,0.282107
3-18-49,3,18,49,7,0,8589,1469,0.28,0.0,0.146053,0.282092
5-30-47,5,30,47,8,0,7110,2948,0.32,0.0,0.2931,0.282035
3-8-46,3,8,46,7,0,8585,1473,0.28,0.0,0.146451,0.282032
19-28-39,19,28,39,7,0,8582,1476,0.28,0.0,0.146749,0.281988
7-31-33,7,31,33,7,0,8581,1477,0.28,0.0,0.146848,0.281973
10-19-30,10,19,30,7,0,8578,1480,0.28,0.0,0.147147,0.281928
9-23-31,9,23,31,7,0,8574,1484,0.28,0.0,0.147544,0.281868
6-28-36,6,28,36,7,0,8570,1488,0.28,0.0,0.147942,0.281809
8-22-39,8,22,39,8,0,7086,2972,0.32,0.0,0.295486,0.281677
7-15-48,7,15,48,7,0,8555,1503,0.28,0.0,0.149433,0.281585
10-13-19,10,13,19,7,0,8546,1512,0.28,0.0,0.150328,0.281451
1-25-32,1,25,32,9,0,5595,4463,0.36,0.0,0.443726,0.281441
9-23-47,9,23,47,7,0,8544,1514,0.28,0.0,0.150527,0.281421
7-29-36,7,29,36,7,0,8540,1518,0.28,0.0,0.150925,0.281361
14-23-31,14,23,31,8,0,7061,2997,0.32,0.0,0.297972,0.281304
2-17-28,2,17,28,7,0,8536,1522,0.28,0.0,0.151322,0.281302
15-34-45,15,34,45,7,0,8535,1523,0.28,0.0,0.151422,0.281287
9-25-49,9,25,49,8,0,7059,2999,0.32,0.0,0.298171,0.281274
25-33-48,25,33,48,8,0,7059,2999,0.32,0.0,0.298171,0.281274
10-13-29,10,13,29,7,0,8532,1526,0.28,0.0,0.15172,0.281242
10-29-41,10,29,41,7,0,8532,1526,0.28,0.0,0.15172,0.281242
1-35-41,1,35,41,7,0,8529,1529,0.28,0.0,0.152018,0.281197
18-24-39,18,24,39,7,0,8528,1530,0.28,0.0,0.152118,0.281182
1-22-28,1,22,28,8,0,7050,3008,0.32,0.0,0.299065,0.28114
10-36-38,10,36,38,7,0,8525,1533,0.28,0.0,0.152416,0.281138
16-34-47,16,34,47,7,0,8519,1539,0.28,0.0,0.153013,0.281048
16-21-29,16,21,29,8,0,7042,3016,0.32,0.0,0.299861,0.281021
6-27-43,6,27,43,8,0,7038,3020,0.32,0.0,0.300259,0.280961
13-15-20,13,15,20,7,0,8512,1546,0.28,0.0,0.153708,0.280944
1-3-47,1,3,47,8,0,7036,3022,0.32,0.0,0.300457,0.280931
10-31-40,10,31,40,7,0,8511,1547,0.28,0.0,0.153808,0.280929
7-15-31,7,15,31,7,0,8511,1547,0.28,0.0,0.153808,0.280929
7-10-31,7,10,31,7,0,8511,1547,0.28,0.0,0.153808,0.280929
18-38-45,18,38,45,8,0,7035,3023,0.32,0.0,0.300557,0.280916
9-26-27,9,26,27,7,0,8508,1550,0.28,0.0,0.154106,0.280884
3-14-24,3,14,24,8,0,7032,3026,0.32,0.0,0.300855,0.280872
3-14-16,3,14,16,8,0,7032,3026,0.32,0.0,0.300855,0.280872
7-33-36,7,33,36,7,0,8507,1551,0.28,0.0,0.154206,0.280869
6-14-43,6,14,43,7,0,8505,1553,0.28,0.0,0.154404,0.280839
2-28-47,2,28,47,8,0,7029,3029,0.32,0.0,0.301153,0.280827
28-36-38,28,36,38,7,0,8501,1557,0.28,0.0,0.154802,0.28078
19-43-49,19,43,49,8,0,7019,3039,0.32,0.0,0.302148,0.280678
1-11-24,1,11,24,7,0,8492,1566,0.28,0.0,0.155697,0.280645
24-44-48,24,44,48,8,0,7014,3044,0.32,0.0,0.302645,0.280603
21-27-45,21,27,45,7,0,8487,1571,0.28,0.0,0.156194,0.280571
2-27-33,2,27,33,7,0,8487,1571,0.28,0.0,0.156194,0.280571
4-32-36,4,32,36,7,0,8486,1572,0.28,0.0,0.156293,0.280556
4-36-43,4,36,43,7,0,8486,1572,0.28,0.0,0.156293,0.280556
8-23-37,8,23,37,7,0,8485,1573,0.28,0.0,0.156393,0.280541
5-24-29,5,24,29,7,0,8483,1575,0.28,0.0,0.156592,0.280511
13-19-25,13,19,25,8,0,7004,3054,0.32,0.0,0.303639,0.280454
26-30-48,26,30,48,7,0,8477,1581,0.28,0.0,0.157188,0.280422
14-33-44,14,33,44,7,0,8474,1584,0.28,0.0,0.157487,0.280377
27-32-44,27,32,44,7,0,8471,1587,0.28,0.0,0.157785,0.280332
10-24-34,10,24,34,7,0,8468,1590,0.28,0.0,0.158083,0.280288
15-31-41,15,31,41,7,0,8466,1592,0.28,0.0,0.158282,0.280258
19-34-41,19,34,41,7,0,8466,1592,0.28,0.0,0.158282,0.280258
9-16-23,9,16,23,7,0,8465,1593,0.28,0.0,0.158381,0.280243
14-27-39,14,27,39,7,0,8464,1594,0.28,0.0,0.158481,0.280228
27-30-39,27,30,39,7,0,8464,1594,0.28,0.0,0.158481,0.280228
16-17-36,16,17,36,7,0,8463,1595,0.28,0.0,0.15858,0.280213
14-16-36,14,16,36,7,0,8463,1595,0.28,0.0,0.15858,0.280213
28-38-42,28,38,42,7,0,8462,1596,0.28,0.0,0.15868,0.280198
5-19-33,5,19,33,8,0,6986,3072,0.32,0.0,0.305429,0.280186
5-7-16,5,7,16,7,0,8461,1597,0.28,0.0,0.158779,0.280183
10-12-14,10,12,14,7,0,8458,1600,0.28,0.0,0.159077,0.280138
2-6-49,2,6,49,7,0,8456,1602,0.28,0.0,0.159276,0.280109
7-20-32,7,20,32,7,0,8454,1604,0.28,0.0,0.159475,0.280079
6-30-39,6,30,39,8,0,6976,3082,0.32,0.0,0.306423,0.280037
10-32-48,10,32,48,7,0,8451,1607,0.28,0.0,0.159773,0.280034
1-7-31,1,7,31,7,0,8441,1617,0.28,0.0,0.160768,0.279885
22-25-40,22,25,40,9,0,5488,4570,0.36,0.0,0.454365,0.279845
15-16-35,15,16,35,7,0,8438,1620,0.28,0.0,0.161066,0.27984
20-26-46,20,26,46,7,0,8437,1621,0.28,0.0,0.161165,0.279825
12-28-42,12,28,42,8,0,6961,3097,0.32,0.0,0.307914,0.279813
4-13-32,4,13,32,9,0,5475,4583,0.36,0.0,0.455657,0.279651
4-23-30,4,23,30,7,0,8423,1635,0.28,0.0,0.162557,0.279616
23-35-43,23,35,43,7,0,8423,1635,0.28,0.0,0.162557,0.279616
5-30-35,5,30,35,7,0,8423,1635,0.28,0.0,0.162557,0.279616
8-41-47,8,41,47,7,0,8420,1638,0.28,0.0,0.162855,0.279572
24-39-48,24,39,48,8,0,6944,3114,0.32,0.0,0.309604,0.279559
14-36-38,14,36,38,7,0,8418,1640,0.28,0.0,0.163054,0.279542
1-28-31,1,28,31,9,0,5466,4592,0.36,0.0,0.456552,0.279517
2-14-40,2,14,40,8,0,6941,3117,0.32,0.0,0.309903,0.279515
6-20-27,6,20,27,7,0,8416,1642,0.28,0.0,0.163253,0.279512
14-32-33,14,32,33,7,0,8415,1643,0.28,0.0,0.163353,0.279497
30-38-47,30,38,47,8,0,6936,3122,0.32,0.0,0.3104,0.27944
4-14-19,4,14,19,7,0,8408,1650,0.28,0.0,0.164049,0.279393
8-15-22,8,15,22,8,0,6929,3129,0.32,0.0,0.311096,0.279336
2-26-41,2,26,41,7,0,8404,1654,0.28,0.0,0.164446,0.279333
30-42-47,30,42,47,7,0,8402,1656,0.28,0.0,0.164645,0.279303
7-38-44,7,38,44,8,0,6925,3133,0.32,0.0,0.311493,0.279276
15-41-46,15,41,46,7,0,8398,1660,0.28,0.0,0.165043,0.279244
9-30-41,9,30,41,8,0,6906,3152,0.32,0.0,0.313382,0.278993
1-2-42,1,2,42,7,0,8381,1677,0.28,0.0,0.166733,0.27899
18-30-32,18,30,32,7,0,8379,1679,0.28,0.0,0.166932,0.27896
5-27-48,5,27,48,7,0,8376,1682,0.28,0.0,0.16723,0.278915
5-7-43,5,7,43,7,0,8374,1684,0.28,0.0,0.167429,0.278886
1-15-35,1,15,35,8,0,6896,3162,0.32,0.0,0.314377,0.278844
19-24-47,19,24,47,9,0,5414,4644,0.36,0.0,0.461722,0.278742
19-27-33,19,27,33,8,0,6888,3170,0.32,0.0,0.315172,0.278724
24-32-42,24,32,42,7,0,8363,1695,0.28,0.0,0.168523,0.278722
12-25-49,12,25,49,7,0,8361,1697,0.28,0.0,0.168721,0.278692
3-5-27,3,5,27,7,0,8357,1701,0.28,0.0,0.169119,0.278632
3-41-48,3,41,48,7,0,8349,1709,0.28,0.0,0.169914,0.278513
12-17-47,12,17,47,8,0,6868,3190,0.32,0.0,0.31716,0.278426
11-26-47,11,26,47,7,0,8343,1715,0.28,0.0,0.170511,0.278423
13-18-24,13,18,24,6,0,9807,251,0.24,0.0,0.024955,0.278257
2-18-30,2,18,30,6,0,9807,251,0.24,0.0,0.024955,0.278257
11-35-48,11,35,48,6,0,9805,253,0.24,0.0,0.025154,0.278227
7-19-25,7,19,25,7,0,8325,1733,0.28,0.0,0.172301,0.278155
10-18-43,10,18,43,6,0,9800,258,0.24,0.0,0.025651,0.278152
23-31-38,23,31,38,6,0,9799,259,0.24,0.0,0.025751,0.278137
20-34-46,20,34,46,7,0,8322,1736,0.28,0.0,0.172599,0.27811
10-21-23,10,21,23,7,0,8320,1738,0.28,0.0,0.172798,0.27808
3-35-38,3,35,38,7,0,8319,1739,0.28,0.0,0.172897,0.278065
5-7-40,5,7,40,7,0,8318,1740,0.28,0.0,0.172997,0.278051
9-11-22,9,11,22,7,0,8317,1741,0.28,0.0,0.173096,0.278036
10-24-26,10,24,26,6,0,9792,266,0.24,0.0,0.026447,0.278033
5-21-35,5,21,35,6,0,9791,267,0.24,0.0,0.026546,0.278018
5-8-43,5,8,43,7,0,8314,1744,0.28,0.0,0.173394,0.277991
5-32-38,5,32,38,7,0,8312,1746,0.28,0.0,0.173593,0.277961
4-12-32,4,12,32,7,0,8311,1747,0.28,0.0,0.173693,0.277946
14-31-35,14,31,35,8,0,6835,3223,0.32,0.0,0.320441,0.277934
1-29-49,1,29,49,6,0,9784,274,0.24,0.0,0.027242,0.277914
21-38-43,21,38,43,6,0,9783,275,0.24,0.0,0.027341,0.277899
11-19-24,11,19,24,7,0,8305,1753,0.28,0.0,0.174289,0.277857
17-38-41,17,38,41,6,0,9780,278,0.24,0.0,0.02764,0.277854
10-36-46,10,36,46,6,0,9779,279,0.24,0.0,0.027739,0.277839
19-26-41,19,26,41,7,0,8301,1757,0.28,0.0,0.174687,0.277797
22-33-46,22,33,46,7,0,8296,1762,0.28,0.0,0.175184,0.277722
4-21-28,4,21,28,7,0,8295,1763,0.28,0.0,0.175283,0.277707
31-42-45,31,42,45,6,0,9770,288,0.24,0.0,0.028634,0.277705
1-22-43,1,22,43,7,0,8292,1766,0.28,0.0,0.175582,0.277663
8-26-34,8,26,34,6,0,9766,292,0.24,0.0,0.029032,0.277645
19-25-31,19,25,31,6,0,9765,293,0.24,0.0,0.029131,0.27763
19-30-31,19,30,31,6,0,9765,293,0.24,0.0,0.029131,0.27763
14-30-31,14,30,31,6,0,9765,293,0.24,0.0,0.029131,0.27763
7-31-44,7,31,44,7,0,8289,1769,0.28,0.0,0.17588,0.277618
10-12-45,10,12,45,6,0,9761,297,0.24,0.0,0.029529,0.277571
6-20-46,6,20,46,6,0,9760,298,0.24,0.0,0.029628,0.277556
21-43-47,21,43,47,7,0,8284,1774,0.28,0.0,0.176377,0.277543
9-47-48,9,47,48,6,0,9759,299,0.24,0.0,0.029728,0.277541
1-25-44,1,25,44,6,0,9757,301,0.24,0.0,0.029926,0.277511
7-29-48,7,29,48,6,0,9757,301,0.24,0.0,0.029926,0.277511
20-25-48,20,25,48,6,0,9756,302,0.24,0.0,0.030026,0.277496
20-37-40,20,37,40,6,0,9753,305,0.24,0.0,0.030324,0.277451
18-20-30,18,20,30,6,0,9752,306,0.24,0.0,0.030424,0.277436
27-42-48,27,42,48,6,0,9752,306,0.24,0.0,0.030424,0.277436
27-30-42,27,30,42,6,0,9752,306,0.24,0.0,0.030424,0.277436
18-27-42,18,27,42,6,0,9752,306,0.24,0.0,0.030424,0.277436
10-27-31,10,27,31,6,0,9749,309,0.24,0.0,0.030722,0.277392
8-23-35,8,23,35,7,0,8270,1788,0.28,0.0,0.177769,0.277335
1-32-40,1,32,40,6,0,9745,313,0.24,0.0,0.03112,0.277332
6-28-40,6,28,40,7,0,8267,1791,0.28,0.0,0.178067,0.27729
18-25-28,18,25,28,8,0,6789,3269,0.32,0.0,0.325015,0.277248
3-7-18,3,7,18,8,0,6789,3269,0.32,0.0,0.325015,0.277248
20-31-49,20,31,49,6,0,9739,319,0.24,0.0,0.031716,0.277243
10-21-31,10,21,31,7,0,8262,1796,0.28,0.0,0.178564,0.277215
9-25-37,9,25,37,6,0,9737,321,0.24,0.0,0.031915,0.277213
25-26-41,25,26,41,6,0,9737,321,0.24,0.0,0.031915,0.277213
11-28-38,11,28,38,7,0,8260,1798,0.28,0.0,0.178763,0.277186
3-19-25,3,19,25,6,0,9734,324,0.24,0.0,0.032213,0.277168
8-13-21,8,13,21,8,0,6783,3275,0.32,0.0,0.325611,0.277158
14-18-25,14,18,25,7,0,8258,1800,0.28,0.0,0.178962,0.277156
2-11-14,2,11,14,7,0,8258,1800,0.28,0.0,0.178962,0.277156
18-19-39,18,19,39,6,0,9733,325,0.24,0.0,0.032313,0.277153
2-24-46,2,24,46,7,0,8255,1803,0.28,0.0,0.17926,0.277111
21-38-44,21,38,44,7,0,8253,1805,0.28,0.0,0.179459,0.277081
11-39-40,11,39,40,8,0,6777,3281,0.32,0.0,0.326208,0.277069
5-12-42,5,12,42,6,0,9727,331,0.24,0.0,0.032909,0.277064
10-26-42,10,26,42,6,0,9727,331,0.24,0.0,0.032909,0.277064
3-17-27,3,17,27,6,0,9726,332,0.24,0.0,0.033009,0.277049
23-39-40,23,39,40,6,0,9725,333,0.24,0.0,0.033108,0.277034
9-23-48,9,23,48,6,0,9725,333,0.24,0.0,0.033108,0.277034
9-23-39,9,23,39,6,0,9725,333,0.24,0.0,0.033108,0.277034
31-37-47,31,37,47,8,0,6774,3284,0.32,0.0,0.326506,0.277024
8-17-33,8,17,33,6,0,9724,334,0.24,0.0,0.033207,0.277019
7-17-28,7,17,28,6,0,9722,336,0.24,0.0,0.033406,0.276989
6-23-47,6,23,47,7,0,8246,1812,0.28,0.0,0.180155,0.276977
6-14-23,6,14,23,7,0,8246,1812,0.28,0.0,0.180155,0.276977
28-37-45,28,37,45,6,0,9720,338,0.24,0.0,0.033605,0.276959
3-10-34,3,10,34,6,0,9718,340,0.24,0.0,0.033804,0.276929
2-11-28,2,11,28,8,0,6766,3292,0.32,0.0,0.327302,0.276905
19-25-37,19,25,37,7,0,8241,1817,0.28,0.0,0.180652,0.276902
25-34-37,25,34,37,8,0,6764,3294,0.32,0.0,0.3275,0.276875
29-35-49,29,35,49,6,0,9713,345,0.24,0.0,0.034301,0.276855
9-11-14,9,11,14,7,0,8237,1821,0.28,0.0,0.18105,0.276843
6-25-31,6,25,31,6,0,9708,350,0.24,0.0,0.034798,0.27678
6-8-31,6,8,31,6,0,9708,350,0.24,0.0,0.034798,0.27678
8-21-31,8,21,31,6,0,9708,350,0.24,0.0,0.034798,0.27678
22-27-38,22,27,38,8,0,6755,3303,0.32,0.0,0.328395,0.276741
38-41-42,38,41,42,6,0,9704,354,0.24,0.0,0.035196,0.276721
1-4-10,1,4,10,6,0,9702,356,0.24,0.0,0.035395,0.276691
8-23-29,8,23,29,6,0,9701,357,0.24,0.0,0.035494,0.276676
21-38-47,21,38,47,7,0,8224,1834,0.28,0.0,0.182342,0.276649
19-20-34,19,20,34,7,0,8223,1835,0.28,0.0,0.182442,0.276634
19-35-37,19,35,37,6,0,9698,360,0.24,0.0,0.035792,0.276631
24-31-42,24,31,42,6,0,9695,363,0.24,0.0,0.036091,0.276586
20-30-40,20,30,40,6,0,9690,368,0.24,0.0,0.036588,0.276512
1-20-30,1,20,30,7,0,8214,1844,0.28,0.0,0.183337,0.2765
11-18-31,11,18,31,7,0,8213,1845,0.28,0.0,0.183436,0.276485
26-35-49,26,35,49,6,0,9685,373,0.24,0.0,0.037085,0.276437
7-35-49,7,35,49,6,0,9685,373,0.24,0.0,0.037085,0.276437
5-26-39,5,26,39,7,0,8209,1849,0.28,0.0,0.183834,0.276425
1-22-36,1,22,36,6,0,9682,376,0.24,0.0,0.037383,0.276393
13-26-33,13,26,33,7,0,8201,1857,0.28,0.0,0.184629,0.276306
27-32-48,27,32,48,6,0,9675,383,0.24,0.0,0.038079,0.276288
6-16-49,6,16,49,7,0,8199,1859,0.28,0.0,0.184828,0.276276
2-41-42,2,41,42,6,0,9674,384,0.24,0.0,0.038179,0.276273
16-17-27,16,17,27,8,0,6723,3335,0.32,0.0,0.331577,0.276263
13-35-45,13,35,45,6,0,9672,386,0.24,0.0,0.038377,0.276243
22-34-49,22,34,49,6,0,9671,387,0.24,0.0,0.038477,0.276228
23-25-35,23,25,35,6,0,9669,389,0.24,0.0,0.038676,0.276199
4-5-47,4,5,47,6,0,9668,390,0.24,0.0,0.038775,0.276184
24-46-47,24,46,47,6,0,9668,390,0.24,0.0,0.038775,0.276184
9-20-41,9,20,41,7,0,8191,1867,0.28,0.0,0.185623,0.276156
12-21-42,12,21,42,6,0,9666,392,0.24,0.0,0.038974,0.276154
17-29-38,17,29,38,6,0,9664,394,0.24,0.0,0.039173,0.276124
