draw_id,date,n1,n2,n3,n4,n5,n6,year,draw_number,draw_position,source_url
273,,8,14,20,31,39,48,1963,10,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
274,,11,14,22,29,41,44,1963,11,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
275,,1,21,29,39,44,45,1963,12,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
276,,2,6,10,18,36,42,1963,13,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
277,,6,8,21,29,42,48,1963,14,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
278,,5,11,24,37,40,47,1963,15,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
279,,2,19,23,33,39,42,1963,16,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
280,,2,4,7,34,39,45,1963,17,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
281,,1,2,13,40,43,45,1963,18,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
282,,12,17,23,27,31,41,1963,19,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
283,,1,17,21,23,24,28,1963,20,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
284,,1,2,7,8,29,42,1963,21,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
285,,4,10,11,21,36,49,1963,22,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
286,,3,14,26,40,43,47,1963,23,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
287,,10,13,17,18,40,47,1963,24,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
288,,29,30,33,39,47,49,1963,25,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
289,,8,9,12,18,24,37,1963,26,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
290,,14,28,30,46,48,49,1963,27,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
291,,9,19,30,32,39,49,1963,28,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
292,,9,11,26,31,44,49,1963,29,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
293,,1,4,14,35,40,42,1963,30,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
294,,11,17,19,26,32,47,1963,31,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
295,,13,14,21,26,37,40,1963,32,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
296,,3,13,16,19,31,32,1963,33,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
297,,20,29,32,36,44,46,1963,34,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
298,,1,3,27,31,35,41,1963,35,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
299,,16,21,27,28,32,45,1963,36,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
300,,1,2,17,24,41,49,1963,37,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
301,,1,8,26,30,32,40,1963,38,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
302,,2,4,5,13,26,46,1963,39,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
303,,3,17,25,32,34,40,1963,40,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
304,,15,18,19,22,26,40,1963,41,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
305,,1,6,25,34,46,48,1963,42,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
306,,10,16,20,24,43,45,1963,43,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
307,,14,24,26,30,34,42,1963,44,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
308,,5,17,20,21,40,46,1963,45,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
309,,25,28,31,32,37,41,1963,46,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
310,,30,40,44,45,46,49,1963,47,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
311,,4,18,21,32,37,44,1963,48,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
312,,1,8,21,22,38,49,1963,49,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
313,,2,5,11,12,16,44,1963,50,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
314,,11,13,20,35,37,46,1963,51,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
315,,11,17,23,38,40,42,1963,52,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
316,,5,10,13,14,29,49,1963,601,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
317,,3,11,21,33,37,41,1963,602,1,https://info.toto.bg/content/files/stats-tiraji/649_63.txt
318,,2,3,18,32,37,49,1964,0,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
319,,6,32,35,36,38,48,1964,1,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
320,,3,4,11,23,28,29,1964,2,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
321,,9,16,33,35,36,41,1964,3,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
322,,2,5,34,43,44,47,1964,4,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
323,,1,5,13,15,22,28,1964,5,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
324,,13,15,26,28,41,46,1964,6,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
325,,10,11,23,29,46,48,1964,7,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
326,,4,8,28,42,43,47,1964,8,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
327,,4,16,25,38,42,43,1964,9,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
328,,3,11,17,41,43,49,1964,10,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
329,,2,7,12,20,22,27,1964,11,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
330,,17,26,31,42,44,45,1964,12,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
331,,20,25,35,38,39,45,1964,13,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
332,,6,7,11,24,30,45,1964,14,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
333,,4,15,26,28,36,37,1964,15,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
334,,3,5,11,17,21,46,1964,16,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
335,,8,13,27,36,43,45,1964,17,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
336,,4,9,12,17,22,27,1964,18,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
337,,7,11,24,25,35,38,1964,19,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
338,,1,4,30,38,40,47,1964,20,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
339,,16,19,22,28,43,45,1964,21,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
340,,6,18,21,31,36,48,1964,22,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
341,,2,29,36,42,43,44,1964,23,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
342,,6,10,11,35,37,39,1964,24,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
343,,4,13,26,34,36,37,1964,25,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
344,,3,9,19,24,30,39,1964,26,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
345,,6,8,15,27,30,38,1964,27,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
346,,6,9,24,41,43,45,1964,28,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
347,,5,10,29,33,38,48,1964,29,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
348,,6,21,36,39,46,47,1964,30,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
349,,4,14,15,25,30,43,1964,31,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
350,,9,13,29,31,43,49,1964,32,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
351,,25,28,29,34,36,43,1964,33,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
352,,2,11,22,24,33,40,1964,34,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
353,,2,28,29,37,38,42,1964,35,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
354,,16,23,25,27,29,32,1964,36,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
355,,2,10,24,37,39,49,1964,37,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
356,,18,20,26,29,34,40,1964,38,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
357,,3,4,16,17,48,49,1964,39,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
358,,23,29,43,45,47,49,1964,40,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
359,,1,3,4,28,29,39,1964,41,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
360,,4,13,25,28,34,42,1964,42,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
361,,11,17,23,27,31,38,1964,43,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
362,,5,12,18,20,28,39,1964,44,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
363,,3,11,15,20,38,44,1964,45,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
364,,2,20,25,36,37,41,1964,46,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
365,,6,10,23,24,29,33,1964,47,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
366,,2,7,12,30,47,49,1964,48,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
367,,12,16,30,33,38,45,1964,49,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
368,,2,8,9,15,33,45,1964,50,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
369,,3,9,12,27,32,35,1964,51,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
370,,2,8,13,22,24,40,1964,52,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
371,,1,5,7,15,34,49,1964,601,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
372,,4,17,22,27,38,48,1964,602,1,https://info.toto.bg/content/files/stats-tiraji/649_64.txt
373,,11,22,28,43,44,45,1965,0,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
374,,2,5,17,25,29,40,1965,1,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
375,,3,14,31,32,43,46,1965,2,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
376,,4,5,7,20,22,43,1965,3,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
377,,5,12,14,23,27,36,1965,4,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
378,,1,2,7,15,17,40,1965,5,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
379,,2,7,13,17,27,33,1965,6,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
380,,3,11,14,17,45,49,1965,7,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
381,,1,10,12,22,38,40,1965,8,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
382,,6,17,23,28,30,37,1965,9,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
383,,17,22,27,28,30,38,1965,10,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
384,,7,27,36,44,45,48,1965,11,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
385,,16,18,24,29,34,49,1965,12,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
386,,5,8,15,30,38,39,1965,13,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
387,,1,7,19,33,44,45,1965,14,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
388,,4,11,13,22,36,38,1965,15,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
389,,5,22,23,29,37,47,1965,16,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
390,,13,16,21,27,42,45,1965,17,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
391,,1,3,8,13,33,42,1965,18,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
392,,12,15,17,24,31,37,1965,19,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
393,,3,7,12,20,29,42,1965,20,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
394,,12,21,25,29,41,45,1965,21,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
395,,15,19,33,35,40,48,1965,22,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
396,,4,14,17,20,25,44,1965,23,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
397,,4,22,27,39,47,49,1965,24,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
398,,6,10,14,34,40,49,1965,25,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
399,,17,20,22,31,43,45,1965,26,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
400,,5,13,18,24,27,49,1965,27,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
401,,4,13,15,33,37,43,1965,28,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
402,,1,14,16,28,31,42,1965,29,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
403,,6,15,24,25,30,31,1965,30,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
404,,4,13,29,38,46,48,1965,31,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
405,,4,5,8,16,37,49,1965,32,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
406,,1,10,12,16,32,35,1965,33,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
407,,12,21,22,36,38,48,1965,34,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
408,,4,7,12,18,45,48,1965,35,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
409,,1,21,22,28,31,39,1965,36,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
410,,7,10,12,25,34,39,1965,37,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
411,,5,9,11,21,25,40,1965,38,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
412,,3,8,15,25,34,37,1965,39,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
413,,12,13,17,22,26,37,1965,40,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
414,,14,23,25,38,43,46,1965,41,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
415,,9,13,22,27,32,41,1965,42,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
416,,8,24,29,37,43,44,1965,43,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
417,,8,16,19,21,23,29,1965,44,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
418,,4,12,15,20,21,34,1965,45,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
419,,1,7,23,36,46,47,1965,46,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
420,,6,11,13,21,30,36,1965,47,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
421,,20,23,25,27,28,45,1965,48,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
422,,2,10,16,17,21,37,1965,49,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
423,,8,24,28,29,40,47,1965,50,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
424,,5,10,13,25,29,40,1965,51,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
425,,11,25,33,38,40,47,1965,52,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
426,,1,8,16,23,24,36,1965,601,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
427,,3,5,19,26,32,37,1965,602,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
428,,9,12,16,28,36,42,1965,603,1,https://info.toto.bg/content/files/stats-tiraji/649_65.txt
429,,5,9,11,36,37,45,1966,1,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
430,,3,13,22,24,28,42,1966,1,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
431,,1,6,9,30,34,44,1966,2,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
432,,3,16,17,24,31,38,1966,2,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
433,,13,14,16,29,34,40,1966,3,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
434,,8,21,25,29,37,47,1966,3,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
435,,17,18,21,23,30,40,1966,4,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
436,,17,18,19,35,36,40,1966,4,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
437,,9,17,20,30,31,37,1966,5,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
438,,5,6,11,22,32,38,1966,5,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
439,,18,30,32,36,40,48,1966,6,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
440,,6,8,20,37,38,45,1966,6,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
441,,5,12,23,36,42,43,1966,7,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
442,,9,12,13,29,33,43,1966,7,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
443,,16,19,30,35,41,42,1966,8,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
444,,14,26,30,35,39,40,1966,8,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
445,,2,6,13,19,29,30,1966,9,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
446,,3,5,17,19,41,49,1966,9,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
447,,1,2,24,37,42,45,1966,10,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
448,,2,4,6,22,36,46,1966,10,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
449,,1,5,20,39,40,47,1966,11,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
450,,5,12,18,22,26,41,1966,11,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
451,,5,14,19,34,44,49,1966,12,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
452,,1,10,18,25,26,33,1966,12,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
453,,9,33,37,42,48,49,1966,13,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
454,,1,3,5,13,36,48,1966,13,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
455,,14,17,25,29,39,47,1966,14,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
456,,1,12,23,30,36,45,1966,14,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
457,,3,12,14,20,35,46,1966,15,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
458,,2,6,7,14,26,40,1966,15,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
459,,9,22,32,35,36,42,1966,16,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
460,,20,24,25,26,47,49,1966,16,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
461,,8,25,27,36,40,47,1966,17,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
462,,7,12,22,26,31,41,1966,17,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
463,,3,8,18,24,27,29,1966,18,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
464,,3,7,23,39,40,46,1966,18,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
465,,11,13,31,38,45,49,1966,19,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
466,,3,8,10,20,35,45,1966,19,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
467,,11,14,18,22,37,44,1966,20,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
468,,2,4,12,17,19,46,1966,20,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
469,,4,8,15,20,27,31,1966,21,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
470,,8,10,13,22,28,43,1966,21,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
471,,2,7,10,30,41,46,1966,22,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
472,,5,20,22,25,27,49,1966,22,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
473,,4,16,18,28,37,44,1966,23,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
474,,5,6,8,40,44,47,1966,23,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
475,,1,8,21,25,41,48,1966,24,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
476,,2,5,15,25,39,49,1966,24,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
477,,5,28,31,38,41,43,1966,25,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
478,,5,8,15,16,20,32,1966,25,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
479,,9,17,26,30,33,37,1966,26,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
480,,2,4,5,36,39,47,1966,26,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
481,,8,10,32,39,41,49,1966,27,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
482,,8,30,32,45,46,47,1966,27,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
483,,10,16,24,30,39,44,1966,28,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
484,,2,16,35,38,42,45,1966,28,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
485,,10,13,14,20,36,47,1966,29,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
486,,15,26,36,45,46,49,1966,29,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
487,,18,20,25,30,46,49,1966,30,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
488,,3,16,25,38,43,49,1966,30,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
489,,1,7,11,17,30,46,1966,31,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
490,,2,8,13,15,37,49,1966,31,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
491,,4,8,18,36,37,39,1966,32,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
492,,1,5,10,16,24,40,1966,32,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
493,,7,9,12,15,39,43,1966,33,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
494,,4,14,22,39,42,45,1966,33,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
495,,8,14,21,33,36,37,1966,34,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
496,,6,8,21,27,37,38,1966,34,2,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
497,,29,35,44,45,47,49,1966,35,1,https://info.toto.bg/content/files/stats-tiraji/649_66.txt
