draw_event_id,source_draw_id,date,year,draw_number,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source_url,rules_version,data_status
2022-028-1,9620,,2022,28,1,2,10,13,22,23,28,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-029-1,9621,,2022,29,1,9,27,28,31,33,38,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-030-1,9622,,2022,30,1,20,25,29,35,42,47,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-031-1,9623,,2022,31,1,6,15,24,33,34,38,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-032-1,9624,,2022,32,1,2,20,23,34,37,47,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-033-1,9625,,2022,33,1,10,23,33,36,41,49,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-034-1,9626,,2022,34,1,10,11,22,30,41,49,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-035-1,9627,,2022,35,1,9,25,26,28,29,34,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-036-1,9628,,2022,36,1,4,20,33,34,39,41,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-037-1,9629,,2022,37,1,3,8,32,40,41,45,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-038-1,9630,,2022,38,1,11,15,34,39,41,42,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-039-1,9631,,2022,39,1,3,26,32,34,43,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-040-1,9632,,2022,40,1,3,8,24,28,37,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-041-1,9633,,2022,41,1,3,5,13,15,36,47,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-042-1,9634,,2022,42,1,2,5,7,17,19,42,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-043-1,9635,,2022,43,1,4,20,25,38,43,44,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-044-1,9636,,2022,44,1,18,23,26,41,42,45,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-045-1,9637,,2022,45,1,3,20,28,29,31,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-046-1,9638,,2022,46,1,5,9,21,22,30,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-047-1,9639,,2022,47,1,4,16,24,25,36,38,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-048-1,9640,,2022,48,1,17,23,26,38,42,45,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-049-1,9641,,2022,49,1,9,23,30,32,36,39,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-050-1,9642,,2022,50,1,2,13,17,24,30,32,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-051-1,9643,,2022,51,1,2,3,16,28,36,37,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-052-1,9644,,2022,52,1,1,14,20,27,32,41,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-053-1,9645,,2022,53,1,19,20,22,24,25,42,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-054-1,9646,,2022,54,1,5,11,18,37,39,45,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-055-1,9647,,2022,55,1,4,11,12,28,35,43,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-056-1,9648,,2022,56,1,1,18,28,32,34,38,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-057-1,9649,,2022,57,1,8,19,21,30,43,44,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-058-1,9650,,2022,58,1,9,19,22,29,42,49,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-059-1,9651,,2022,59,1,4,7,13,16,20,43,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-060-1,9652,,2022,60,1,1,9,10,20,21,32,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-061-1,9653,,2022,61,1,1,7,23,44,45,47,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-062-1,9654,,2022,62,1,6,12,20,26,31,38,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-063-1,9655,,2022,63,1,1,6,15,23,37,41,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-064-1,9656,,2022,64,1,5,12,13,15,21,23,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-065-1,9657,,2022,65,1,2,7,18,27,41,45,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-066-1,9658,,2022,66,1,3,8,24,30,31,37,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-067-1,9659,,2022,67,1,14,29,40,43,46,47,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-068-1,9660,,2022,68,1,3,8,9,17,20,31,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-069-1,9661,,2022,69,1,2,3,18,19,42,45,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-070-1,9662,,2022,70,1,3,15,22,38,44,46,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-071-1,9663,,2022,71,1,12,13,18,29,31,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-072-1,9664,,2022,72,1,17,29,30,36,38,42,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-073-1,9665,,2022,73,1,3,8,18,29,45,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-074-1,9666,,2022,74,1,12,21,27,32,38,42,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-075-1,9667,,2022,75,1,16,18,19,24,33,44,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-076-1,9668,,2022,76,1,4,5,24,31,46,47,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-077-1,9669,,2022,77,1,10,15,18,23,25,35,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-078-1,9670,,2022,78,1,6,10,11,19,29,34,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-079-1,9671,,2022,79,1,3,22,29,30,34,49,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-080-1,9672,,2022,80,1,13,19,29,35,43,45,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-081-1,9673,,2022,81,1,4,6,9,21,36,46,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-082-1,9674,,2022,82,1,2,41,42,43,44,49,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-083-1,9675,,2022,83,1,23,27,32,36,41,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-084-1,9676,,2022,84,1,1,2,6,10,16,25,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-085-1,9677,,2022,85,1,3,4,6,19,34,42,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-086-1,9678,,2022,86,1,29,30,31,36,43,45,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-087-1,9679,,2022,87,1,7,17,19,21,33,49,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-088-1,9680,,2022,88,1,1,6,11,12,15,16,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-089-1,9681,,2022,89,1,7,12,17,24,27,30,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-090-1,9682,,2022,90,1,1,12,20,22,34,36,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-091-1,9683,,2022,91,1,17,21,39,41,42,44,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-092-1,9684,,2022,92,1,12,14,17,21,39,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-093-1,9685,,2022,93,1,7,26,35,45,48,49,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-094-1,9686,,2022,94,1,7,10,25,32,36,44,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-095-1,9687,,2022,95,1,6,13,20,24,35,40,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-096-1,9688,,2022,96,1,4,14,31,32,37,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-097-1,9689,,2022,97,1,12,16,27,31,36,42,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-098-1,9690,,2022,98,1,14,20,29,30,40,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-099-1,9691,,2022,99,1,7,11,18,36,44,48,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-100-1,9692,,2022,100,1,10,17,20,24,25,28,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-101-1,9693,,2022,101,1,15,18,23,33,38,39,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-102-1,9694,,2022,102,1,5,13,14,21,27,44,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2022-103-1,9695,,2022,103,1,8,19,24,29,31,42,,raw:bst_649_2022.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-000-1,9696,,2023,0,1,5,14,37,38,39,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-001-1,9697,,2023,1,1,5,19,21,34,35,44,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-002-1,9698,,2023,2,1,5,11,19,35,37,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-003-1,9699,,2023,3,1,8,15,34,43,44,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-004-1,9700,,2023,4,1,10,17,18,34,41,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-005-1,9701,,2023,5,1,8,23,29,30,32,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-006-1,9702,,2023,6,1,1,4,6,10,32,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-007-1,9703,,2023,7,1,1,5,9,29,41,49,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-008-1,9704,,2023,8,1,24,27,38,41,42,49,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-009-1,9705,,2023,9,1,9,14,24,30,37,44,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-010-1,9706,,2023,10,1,5,16,24,25,28,37,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-011-1,9707,,2023,11,1,13,19,32,36,48,49,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-012-1,9708,,2023,12,1,6,8,21,25,31,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-013-1,9709,,2023,13,1,8,15,20,26,28,43,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-014-1,9710,,2023,14,1,15,17,23,28,29,35,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-015-1,9711,,2023,15,1,9,10,15,32,39,43,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-016-1,9712,,2023,16,1,12,22,32,33,34,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-017-1,9713,,2023,17,1,11,19,21,29,35,49,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-018-1,9714,,2023,18,1,11,20,30,34,35,44,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-019-1,9715,,2023,19,1,7,11,33,39,44,49,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-020-1,9716,,2023,20,1,3,4,12,14,31,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-021-1,9717,,2023,21,1,1,3,19,22,25,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-022-1,9718,,2023,22,1,3,7,10,14,32,34,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-023-1,9719,,2023,23,1,15,23,25,26,27,39,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-024-1,9720,,2023,24,1,7,28,35,37,43,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-025-1,9721,,2023,25,1,7,13,20,22,36,44,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-026-1,9722,,2023,26,1,7,17,28,38,39,41,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-027-1,9723,,2023,27,1,13,14,28,29,32,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-028-1,9724,,2023,28,1,3,8,10,17,33,35,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-029-1,9725,,2023,29,1,7,9,23,39,40,48,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-030-1,9726,,2023,30,1,3,6,17,19,27,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-031-1,9727,,2023,31,1,5,6,10,12,26,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-032-1,9728,,2023,32,1,9,10,21,22,28,29,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-033-1,9729,,2023,33,1,6,26,28,30,46,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-034-1,9730,,2023,34,1,4,11,25,34,42,43,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-035-1,9731,,2023,35,1,4,18,21,29,42,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-036-1,9732,,2023,36,1,6,9,23,24,35,44,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-037-1,9733,,2023,37,1,4,9,11,18,19,39,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-038-1,9734,,2023,38,1,3,19,25,27,28,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-039-1,9735,,2023,39,1,6,22,34,37,38,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-040-1,9736,,2023,40,1,1,5,15,18,26,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-041-1,9737,,2023,41,1,9,25,26,35,37,41,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-042-1,9738,,2023,42,1,5,7,8,18,23,25,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-043-1,9739,,2023,43,1,13,20,26,27,31,49,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-044-1,9740,,2023,44,1,4,11,20,36,47,49,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-045-1,9741,,2023,45,1,6,14,19,26,35,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-046-1,9742,,2023,46,1,2,4,11,21,30,44,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-047-1,9743,,2023,47,1,2,21,32,37,39,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-048-1,9744,,2023,48,1,12,14,26,39,40,43,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-049-1,9745,,2023,49,1,1,31,32,37,39,40,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-050-1,9746,,2023,50,1,13,17,21,31,32,37,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-051-1,9747,,2023,51,1,4,9,18,22,31,48,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-052-1,9748,,2023,52,1,8,10,17,30,32,36,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-053-1,9749,,2023,53,1,3,10,19,27,31,49,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-054-1,9750,,2023,54,1,1,4,15,17,25,31,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-055-1,9751,,2023,55,1,2,17,19,27,31,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-056-1,9752,,2023,56,1,18,20,27,30,42,48,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-057-1,9753,,2023,57,1,6,9,11,20,37,40,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-058-1,9754,,2023,58,1,7,8,12,15,46,49,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-059-1,9755,,2023,59,1,2,12,17,18,27,29,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-060-1,9756,,2023,60,1,3,20,25,42,43,48,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-061-1,9757,,2023,61,1,1,7,25,29,44,48,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-062-1,9758,,2023,62,1,7,29,33,34,37,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-063-1,9759,,2023,63,1,1,9,40,43,47,48,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-064-1,9760,,2023,64,1,2,6,19,20,42,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-065-1,9761,,2023,65,1,1,10,12,16,33,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-066-1,9762,,2023,66,1,9,14,18,32,34,40,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-067-1,9763,,2023,67,1,1,6,20,26,34,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-068-1,9764,,2023,68,1,3,15,22,26,32,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-069-1,9765,,2023,69,1,14,19,25,30,31,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-070-1,9766,,2023,70,1,7,8,22,24,26,34,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-071-1,9767,,2023,71,1,21,22,25,32,45,48,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-072-1,9768,,2023,72,1,17,19,26,37,38,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-073-1,9769,,2023,73,1,1,9,11,15,19,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-074-1,9770,,2023,74,1,6,14,15,31,42,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-075-1,9771,,2023,75,1,3,13,37,38,42,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-076-1,9772,,2023,76,1,2,8,23,25,34,38,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-077-1,9773,,2023,77,1,10,16,20,24,38,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-078-1,9774,,2023,78,1,3,9,13,15,34,37,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-079-1,9775,,2023,79,1,12,14,19,33,37,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-080-1,9776,,2023,80,1,3,9,18,21,34,41,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-081-1,9777,,2023,81,1,10,21,22,27,39,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-082-1,9778,,2023,82,1,9,10,11,20,26,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-083-1,9779,,2023,83,1,10,32,36,45,46,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-084-1,9780,,2023,84,1,2,17,30,35,38,41,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-085-1,9781,,2023,85,1,1,5,9,13,39,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-086-1,9782,,2023,86,1,2,7,12,22,23,36,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-087-1,9783,,2023,87,1,5,21,30,38,43,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-088-1,9784,,2023,88,1,1,16,19,29,46,49,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-089-1,9785,,2023,89,1,2,7,18,22,34,42,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-090-1,9786,,2023,90,1,1,4,6,17,23,33,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-091-1,9787,,2023,91,1,8,28,31,38,39,41,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-092-1,9788,,2023,92,1,17,18,21,33,39,43,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-093-1,9789,,2023,93,1,4,5,15,31,38,40,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-094-1,9790,,2023,94,1,15,18,27,32,34,35,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-095-1,9791,,2023,95,1,5,9,14,18,21,35,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-096-1,9792,,2023,96,1,8,10,24,26,29,33,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-097-1,9793,,2023,97,1,9,10,24,29,42,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-098-1,9794,,2023,98,1,4,5,19,22,23,40,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-099-1,9795,,2023,99,1,4,9,12,23,27,45,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-100-1,9796,,2023,100,1,3,7,8,15,32,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-101-1,9797,,2023,101,1,4,10,11,18,21,46,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-102-1,9798,,2023,102,1,5,9,23,28,34,43,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
2023-103-1,9799,,2023,103,1,23,26,27,31,38,47,,raw:bst_649_2023.docx,legacy_v39_known_draw_position,known_from_v39_dataset_bonus_missing
