year,draw_number,date,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source,source_url,source_file,parser_format,data_status
2000,40,,1,17,21,23,29,32,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,41,,1,13,19,31,35,36,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,42,,1,1,2,5,9,23,27,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,43,,1,1,9,15,36,37,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,44,,1,10,17,20,28,31,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,45,,1,8,23,24,26,33,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,46,,1,12,14,27,28,35,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,47,,1,15,21,28,33,47,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,48,,1,5,11,29,31,32,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,49,,1,12,15,17,19,33,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,50,,1,3,9,10,24,43,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,51,,1,2,7,8,15,20,34,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,52,,1,17,30,39,40,44,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,53,,1,14,18,36,42,43,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,54,,1,6,22,23,40,42,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,55,,1,1,17,34,42,43,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,56,,1,7,12,21,27,37,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,57,,1,29,37,41,42,43,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,58,,1,3,12,27,32,33,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,59,,1,13,16,17,24,34,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,60,,1,10,11,13,20,32,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,61,,1,5,7,13,14,35,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,62,,1,28,38,39,44,45,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,63,,1,2,4,17,30,33,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,64,,1,1,30,36,40,42,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,65,,1,6,11,25,27,34,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,66,,1,7,10,17,20,33,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,67,,1,8,22,28,37,41,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,68,,1,1,14,19,22,25,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,69,,1,2,12,13,36,45,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,70,,1,4,13,30,36,37,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,71,,1,3,7,14,17,21,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,72,,1,8,20,23,25,30,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,73,,1,5,19,23,33,35,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,74,,1,5,12,27,37,43,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,75,,1,11,20,34,36,45,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,76,,1,2,9,10,16,17,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,77,,1,1,9,11,39,44,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,78,,1,8,16,18,26,41,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,79,,1,10,16,20,25,41,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,80,,1,17,18,30,34,43,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,81,,1,1,11,27,30,33,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,82,,1,1,3,12,14,33,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,83,,1,2,7,27,31,41,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,84,,1,2,4,7,13,22,28,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,85,,1,9,11,20,30,43,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,86,,1,16,17,22,24,33,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,87,,1,25,26,28,39,42,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,88,,1,8,17,19,20,31,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,89,,1,8,9,10,11,25,31,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,90,,1,1,5,9,10,34,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,91,,1,2,28,29,30,39,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,92,,1,4,7,10,13,17,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,93,,1,3,7,20,21,29,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,94,,1,3,9,22,26,41,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,95,,1,2,8,22,34,41,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,96,,1,1,13,14,26,28,30,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,97,,1,4,12,18,19,23,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,98,,1,5,8,9,11,41,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,99,,1,3,7,10,22,35,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,100,,1,11,13,14,19,20,23,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,101,,1,9,16,23,31,34,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,102,,1,5,6,23,25,40,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2000,103,,1,4,6,22,30,41,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_00.txt,649_2000.txt,comma_single_or_repeated_draw,available_without_bonus
2001,0,,1,21,24,30,31,32,35,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,1,,1,13,15,23,37,39,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,2,,1,13,18,21,26,40,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,3,,1,1,5,9,22,41,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,4,,1,6,21,41,47,48,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,5,,1,2,10,21,38,45,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,6,,1,3,5,20,21,25,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,7,,1,15,18,20,24,32,33,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,8,,1,1,32,33,36,37,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,9,,1,13,23,34,44,46,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,10,,1,9,18,32,34,37,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,11,,1,3,29,30,36,39,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,12,,1,3,6,15,17,30,31,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,13,,1,5,17,19,20,25,28,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,14,,1,3,4,12,22,38,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,15,,1,4,10,17,21,25,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,16,,1,2,8,18,21,32,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,17,,1,27,28,30,33,43,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,18,,1,2,5,16,29,34,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,19,,1,1,14,29,31,40,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,20,,1,4,13,17,32,35,40,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,21,,1,5,19,28,32,33,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,22,,1,1,14,22,28,34,37,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,23,,1,5,6,13,27,46,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,24,,1,8,18,24,32,42,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,25,,1,23,24,25,28,37,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,26,,1,9,29,30,31,36,41,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,27,,1,5,11,17,36,41,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,28,,1,6,17,18,21,24,25,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,29,,1,11,13,17,32,41,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,30,,1,5,11,24,33,43,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,31,,1,1,6,20,28,40,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,32,,1,4,6,22,32,36,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,33,,1,3,5,9,12,25,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,34,,1,2,7,14,23,35,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,35,,1,4,12,13,17,47,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,36,,1,7,26,28,30,32,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,37,,1,15,17,18,33,36,43,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,38,,1,5,30,34,35,39,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,39,,1,7,21,26,29,36,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,40,,1,7,30,36,39,44,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,41,,1,12,17,21,28,46,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,42,,1,5,6,7,8,26,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,43,,1,16,19,24,41,47,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,44,,1,5,18,22,34,35,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,45,,1,5,8,9,14,16,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,46,,1,4,6,21,22,33,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,47,,1,6,11,26,40,46,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,48,,1,1,13,26,29,39,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,49,,1,7,13,25,29,30,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,50,,1,6,7,12,27,35,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,51,,1,3,7,17,18,36,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,52,,1,4,12,18,24,26,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,53,,1,25,27,31,35,39,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,54,,1,1,6,15,19,25,32,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,55,,1,4,24,28,30,36,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,56,,1,10,14,21,39,41,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,57,,1,6,18,30,32,33,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,58,,1,17,20,23,28,40,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,59,,1,6,13,19,34,36,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,60,,1,5,15,20,25,37,45,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,61,,1,1,17,28,37,44,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,62,,1,2,20,26,29,37,39,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,63,,1,8,17,21,22,29,33,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,64,,1,1,2,6,11,22,38,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,65,,1,2,25,32,34,40,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,66,,1,11,12,22,35,46,49,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,67,,1,3,4,11,12,24,33,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,68,,1,1,26,35,46,47,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,69,,1,10,16,19,23,42,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,70,,1,4,11,34,37,42,44,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,71,,1,5,8,13,21,40,48,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,72,,1,8,12,13,14,19,30,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,73,,1,22,30,33,37,40,42,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,74,,1,1,28,33,41,43,46,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
2001,75,,1,22,29,40,41,42,47,,BST_OFFICIAL_ARCHIVE,https://info.toto.bg/content/files/stats-tiraji/649_01.txt,649_2001.txt,comma_single_or_repeated_draw,available_without_bonus
