draw_event_id,year,draw_number,date,drawing_no,n1,n2,n3,n4,n5,n6,bonus_number,source,source_url,source_draw_id,data_status
1996-18-2,1996,18,,2,5,7,17,20,42,49,,historical_draws.csv,raw:bst_649_1996.txt,3789,available_without_bonus
1996-19-1,1996,19,,1,1,17,33,39,41,43,,historical_draws.csv,raw:bst_649_1996.txt,3790,available_without_bonus
1996-19-2,1996,19,,2,2,3,9,13,23,45,,historical_draws.csv,raw:bst_649_1996.txt,3791,available_without_bonus
1996-20-1,1996,20,,1,5,15,22,28,32,48,,historical_draws.csv,raw:bst_649_1996.txt,3792,available_without_bonus
1996-20-2,1996,20,,2,1,5,6,30,43,48,,historical_draws.csv,raw:bst_649_1996.txt,3793,available_without_bonus
1996-21-1,1996,21,,1,11,14,21,22,29,36,,historical_draws.csv,raw:bst_649_1996.txt,3794,available_without_bonus
1996-21-2,1996,21,,2,1,2,5,6,28,34,,historical_draws.csv,raw:bst_649_1996.txt,3795,available_without_bonus
1996-22-1,1996,22,,1,4,12,15,33,43,45,,historical_draws.csv,raw:bst_649_1996.txt,3796,available_without_bonus
1996-22-2,1996,22,,2,2,4,21,24,25,42,,historical_draws.csv,raw:bst_649_1996.txt,3797,available_without_bonus
1996-23-1,1996,23,,1,6,21,22,31,33,45,,historical_draws.csv,raw:bst_649_1996.txt,3798,available_without_bonus
1996-23-2,1996,23,,2,8,12,30,32,33,40,,historical_draws.csv,raw:bst_649_1996.txt,3799,available_without_bonus
1996-24-1,1996,24,,1,9,16,20,45,48,49,,historical_draws.csv,raw:bst_649_1996.txt,3800,available_without_bonus
1996-24-2,1996,24,,2,1,12,13,28,39,48,,historical_draws.csv,raw:bst_649_1996.txt,3801,available_without_bonus
1996-25-1,1996,25,,1,3,4,6,31,41,44,,historical_draws.csv,raw:bst_649_1996.txt,3802,available_without_bonus
1996-25-2,1996,25,,2,14,41,42,44,48,49,,historical_draws.csv,raw:bst_649_1996.txt,3803,available_without_bonus
1996-26-1,1996,26,,1,1,2,20,23,28,29,,historical_draws.csv,raw:bst_649_1996.txt,3804,available_without_bonus
1996-26-2,1996,26,,2,4,5,9,14,22,40,,historical_draws.csv,raw:bst_649_1996.txt,3805,available_without_bonus
1996-27-1,1996,27,,1,9,27,39,40,43,47,,historical_draws.csv,raw:bst_649_1996.txt,3806,available_without_bonus
1996-27-2,1996,27,,2,3,4,21,26,32,38,,historical_draws.csv,raw:bst_649_1996.txt,3807,available_without_bonus
1996-28-1,1996,28,,1,7,8,15,39,42,43,,historical_draws.csv,raw:bst_649_1996.txt,3808,available_without_bonus
1996-28-2,1996,28,,2,14,15,24,35,42,45,,historical_draws.csv,raw:bst_649_1996.txt,3809,available_without_bonus
1996-29-1,1996,29,,1,12,21,34,37,38,45,,historical_draws.csv,raw:bst_649_1996.txt,3810,available_without_bonus
1996-29-2,1996,29,,2,12,21,24,27,39,46,,historical_draws.csv,raw:bst_649_1996.txt,3811,available_without_bonus
1996-30-1,1996,30,,1,15,17,21,35,36,45,,historical_draws.csv,raw:bst_649_1996.txt,3812,available_without_bonus
1996-30-2,1996,30,,2,11,21,27,30,36,46,,historical_draws.csv,raw:bst_649_1996.txt,3813,available_without_bonus
1996-31-1,1996,31,,1,1,24,33,43,46,49,,historical_draws.csv,raw:bst_649_1996.txt,3814,available_without_bonus
1996-31-2,1996,31,,2,7,10,11,30,32,49,,historical_draws.csv,raw:bst_649_1996.txt,3815,available_without_bonus
1996-32-1,1996,32,,1,13,27,38,42,44,48,,historical_draws.csv,raw:bst_649_1996.txt,3816,available_without_bonus
1996-32-2,1996,32,,2,4,19,21,25,42,47,,historical_draws.csv,raw:bst_649_1996.txt,3817,available_without_bonus
1996-33-1,1996,33,,1,1,4,11,27,40,41,,historical_draws.csv,raw:bst_649_1996.txt,3818,available_without_bonus
1996-33-2,1996,33,,2,14,38,41,45,46,49,,historical_draws.csv,raw:bst_649_1996.txt,3819,available_without_bonus
1996-34-1,1996,34,,1,3,8,10,16,21,26,,historical_draws.csv,raw:bst_649_1996.txt,3820,available_without_bonus
1996-34-2,1996,34,,2,12,22,26,27,44,46,,historical_draws.csv,raw:bst_649_1996.txt,3821,available_without_bonus
1996-35-1,1996,35,,1,22,31,34,37,38,41,,historical_draws.csv,raw:bst_649_1996.txt,3822,available_without_bonus
1996-35-2,1996,35,,2,3,4,11,27,33,44,,historical_draws.csv,raw:bst_649_1996.txt,3823,available_without_bonus
1996-36-1,1996,36,,1,26,31,33,36,39,46,,historical_draws.csv,raw:bst_649_1996.txt,3824,available_without_bonus
1996-36-2,1996,36,,2,20,23,29,33,41,42,,historical_draws.csv,raw:bst_649_1996.txt,3825,available_without_bonus
1996-37-1,1996,37,,1,1,16,17,25,27,48,,historical_draws.csv,raw:bst_649_1996.txt,3826,available_without_bonus
1996-37-2,1996,37,,2,1,13,19,29,34,38,,historical_draws.csv,raw:bst_649_1996.txt,3827,available_without_bonus
1996-38-1,1996,38,,1,15,24,30,32,39,46,,historical_draws.csv,raw:bst_649_1996.txt,3828,available_without_bonus
1996-38-2,1996,38,,2,12,16,30,37,39,48,,historical_draws.csv,raw:bst_649_1996.txt,3829,available_without_bonus
1996-39-1,1996,39,,1,13,18,19,20,33,43,,historical_draws.csv,raw:bst_649_1996.txt,3830,available_without_bonus
1996-39-2,1996,39,,2,2,20,23,36,38,40,,historical_draws.csv,raw:bst_649_1996.txt,3831,available_without_bonus
1996-40-1,1996,40,,1,12,21,31,41,47,49,,historical_draws.csv,raw:bst_649_1996.txt,3832,available_without_bonus
1996-40-2,1996,40,,2,10,30,35,37,42,44,,historical_draws.csv,raw:bst_649_1996.txt,3833,available_without_bonus
1996-41-1,1996,41,,1,4,8,9,10,25,28,,historical_draws.csv,raw:bst_649_1996.txt,3834,available_without_bonus
1996-41-2,1996,41,,2,1,3,13,14,24,46,,historical_draws.csv,raw:bst_649_1996.txt,3835,available_without_bonus
1996-42-1,1996,42,,1,5,7,28,34,38,41,,historical_draws.csv,raw:bst_649_1996.txt,3836,available_without_bonus
1996-42-2,1996,42,,2,1,2,13,26,35,37,,historical_draws.csv,raw:bst_649_1996.txt,3837,available_without_bonus
1996-43-1,1996,43,,1,1,3,18,42,46,48,,historical_draws.csv,raw:bst_649_1996.txt,3838,available_without_bonus
1996-43-2,1996,43,,2,1,18,19,25,29,46,,historical_draws.csv,raw:bst_649_1996.txt,3839,available_without_bonus
1996-44-1,1996,44,,1,19,29,30,32,38,44,,historical_draws.csv,raw:bst_649_1996.txt,3840,available_without_bonus
1996-44-2,1996,44,,2,6,11,34,42,43,44,,historical_draws.csv,raw:bst_649_1996.txt,3841,available_without_bonus
1996-45-1,1996,45,,1,1,11,16,37,47,48,,historical_draws.csv,raw:bst_649_1996.txt,3842,available_without_bonus
1996-45-2,1996,45,,2,9,18,20,22,28,42,,historical_draws.csv,raw:bst_649_1996.txt,3843,available_without_bonus
1996-46-1,1996,46,,1,8,10,13,34,38,46,,historical_draws.csv,raw:bst_649_1996.txt,3844,available_without_bonus
1996-46-2,1996,46,,2,15,30,35,38,42,45,,historical_draws.csv,raw:bst_649_1996.txt,3845,available_without_bonus
1996-47-1,1996,47,,1,3,5,15,36,37,41,,historical_draws.csv,raw:bst_649_1996.txt,3846,available_without_bonus
1996-47-2,1996,47,,2,9,10,18,26,38,43,,historical_draws.csv,raw:bst_649_1996.txt,3847,available_without_bonus
1996-48-1,1996,48,,1,22,26,30,36,43,47,,historical_draws.csv,raw:bst_649_1996.txt,3848,available_without_bonus
1996-48-2,1996,48,,2,4,15,21,24,37,45,,historical_draws.csv,raw:bst_649_1996.txt,3849,available_without_bonus
1996-49-1,1996,49,,1,6,14,21,40,42,44,,historical_draws.csv,raw:bst_649_1996.txt,3850,available_without_bonus
1996-49-2,1996,49,,2,6,20,26,35,40,44,,historical_draws.csv,raw:bst_649_1996.txt,3851,available_without_bonus
1996-50-1,1996,50,,1,5,6,13,28,29,48,,historical_draws.csv,raw:bst_649_1996.txt,3852,available_without_bonus
1996-50-2,1996,50,,2,4,12,26,30,32,37,,historical_draws.csv,raw:bst_649_1996.txt,3853,available_without_bonus
1996-51-1,1996,51,,1,4,6,8,18,33,45,,historical_draws.csv,raw:bst_649_1996.txt,3854,available_without_bonus
1996-51-2,1996,51,,2,1,2,7,11,18,21,,historical_draws.csv,raw:bst_649_1996.txt,3855,available_without_bonus
1996-52-1,1996,52,,1,1,20,21,24,30,46,,historical_draws.csv,raw:bst_649_1996.txt,3856,available_without_bonus
1996-52-2,1996,52,,2,11,18,22,27,36,40,,historical_draws.csv,raw:bst_649_1996.txt,3857,available_without_bonus
1996-601-1,1996,601,,1,12,15,27,30,34,43,,historical_draws.csv,raw:bst_649_1996.txt,3858,available_without_bonus
1996-601-2,1996,601,,2,3,29,30,44,48,49,,historical_draws.csv,raw:bst_649_1996.txt,3859,available_without_bonus
1996-602-1,1996,602,,1,4,13,22,27,33,42,,historical_draws.csv,raw:bst_649_1996.txt,3860,available_without_bonus
1996-602-2,1996,602,,2,9,15,29,41,45,49,,historical_draws.csv,raw:bst_649_1996.txt,3861,available_without_bonus
1996-603-1,1996,603,,1,3,8,10,21,41,44,,historical_draws.csv,raw:bst_649_1996.txt,3862,available_without_bonus
1996-603-2,1996,603,,2,11,12,21,24,27,42,,historical_draws.csv,raw:bst_649_1996.txt,3863,available_without_bonus
1997-0-1,1997,0,,1,4,18,28,39,45,48,,historical_draws.csv,raw:bst_649_1997.txt,3864,available_without_bonus
1997-0-2,1997,0,,2,8,29,30,34,41,49,,historical_draws.csv,raw:bst_649_1997.txt,3865,available_without_bonus
1997-1-1,1997,1,,1,6,24,26,40,42,46,,historical_draws.csv,raw:bst_649_1997.txt,3866,available_without_bonus
1997-1-2,1997,1,,2,10,26,28,35,40,44,,historical_draws.csv,raw:bst_649_1997.txt,3867,available_without_bonus
1997-2-1,1997,2,,1,2,3,23,32,43,49,,historical_draws.csv,raw:bst_649_1997.txt,3868,available_without_bonus
1997-2-2,1997,2,,2,16,17,19,24,33,34,,historical_draws.csv,raw:bst_649_1997.txt,3869,available_without_bonus
1997-3-1,1997,3,,1,8,19,22,37,41,45,,historical_draws.csv,raw:bst_649_1997.txt,3870,available_without_bonus
1997-3-2,1997,3,,2,5,6,8,16,19,44,,historical_draws.csv,raw:bst_649_1997.txt,3871,available_without_bonus
1997-4-1,1997,4,,1,5,12,16,28,37,47,,historical_draws.csv,raw:bst_649_1997.txt,3872,available_without_bonus
1997-4-2,1997,4,,2,1,15,17,20,33,43,,historical_draws.csv,raw:bst_649_1997.txt,3873,available_without_bonus
1997-5-1,1997,5,,1,17,19,24,25,45,48,,historical_draws.csv,raw:bst_649_1997.txt,3874,available_without_bonus
1997-5-2,1997,5,,2,10,11,12,17,23,25,,historical_draws.csv,raw:bst_649_1997.txt,3875,available_without_bonus
1997-6-1,1997,6,,1,9,14,28,29,30,36,,historical_draws.csv,raw:bst_649_1997.txt,3876,available_without_bonus
1997-6-2,1997,6,,2,8,19,20,33,37,42,,historical_draws.csv,raw:bst_649_1997.txt,3877,available_without_bonus
1997-7-1,1997,7,,1,3,22,31,39,42,48,,historical_draws.csv,raw:bst_649_1997.txt,3878,available_without_bonus
1997-7-2,1997,7,,2,1,5,19,28,33,38,,historical_draws.csv,raw:bst_649_1997.txt,3879,available_without_bonus
1997-8-1,1997,8,,1,4,13,17,24,25,41,,historical_draws.csv,raw:bst_649_1997.txt,3880,available_without_bonus
1997-8-2,1997,8,,2,1,3,5,15,20,37,,historical_draws.csv,raw:bst_649_1997.txt,3881,available_without_bonus
1997-9-1,1997,9,,1,9,21,27,31,41,48,,historical_draws.csv,raw:bst_649_1997.txt,3882,available_without_bonus
1997-9-2,1997,9,,2,1,7,10,12,15,25,,historical_draws.csv,raw:bst_649_1997.txt,3883,available_without_bonus
1997-10-1,1997,10,,1,7,9,12,24,45,48,,historical_draws.csv,raw:bst_649_1997.txt,3884,available_without_bonus
1997-10-2,1997,10,,2,6,10,13,18,30,38,,historical_draws.csv,raw:bst_649_1997.txt,3885,available_without_bonus
1997-11-1,1997,11,,1,8,22,34,37,39,49,,historical_draws.csv,raw:bst_649_1997.txt,3886,available_without_bonus
1997-11-2,1997,11,,2,7,11,30,33,37,45,,historical_draws.csv,raw:bst_649_1997.txt,3887,available_without_bonus
1997-12-1,1997,12,,1,8,9,15,20,22,26,,historical_draws.csv,raw:bst_649_1997.txt,3888,available_without_bonus
1997-12-2,1997,12,,2,2,19,20,24,26,32,,historical_draws.csv,raw:bst_649_1997.txt,3889,available_without_bonus
1997-13-1,1997,13,,1,5,14,26,29,35,43,,historical_draws.csv,raw:bst_649_1997.txt,3890,available_without_bonus
1997-13-2,1997,13,,2,12,15,20,28,48,49,,historical_draws.csv,raw:bst_649_1997.txt,3891,available_without_bonus
1997-14-1,1997,14,,1,2,23,38,45,47,48,,historical_draws.csv,raw:bst_649_1997.txt,3892,available_without_bonus
1997-14-2,1997,14,,2,1,5,11,13,23,35,,historical_draws.csv,raw:bst_649_1997.txt,3893,available_without_bonus
1997-15-1,1997,15,,1,11,27,28,31,39,48,,historical_draws.csv,raw:bst_649_1997.txt,3894,available_without_bonus
1997-15-2,1997,15,,2,5,25,29,34,41,44,,historical_draws.csv,raw:bst_649_1997.txt,3895,available_without_bonus
1997-16-1,1997,16,,1,15,17,28,35,42,48,,historical_draws.csv,raw:bst_649_1997.txt,3896,available_without_bonus
1997-16-2,1997,16,,2,6,9,13,25,43,47,,historical_draws.csv,raw:bst_649_1997.txt,3897,available_without_bonus
1997-17-1,1997,17,,1,22,28,30,33,42,43,,historical_draws.csv,raw:bst_649_1997.txt,3898,available_without_bonus
1997-17-2,1997,17,,2,9,20,27,37,38,41,,historical_draws.csv,raw:bst_649_1997.txt,3899,available_without_bonus
1997-17-3,1997,17,,3,2,20,26,36,37,42,,historical_draws.csv,raw:bst_649_1997.txt,3900,available_without_bonus
1997-18-1,1997,18,,1,4,6,11,12,31,46,,historical_draws.csv,raw:bst_649_1997.txt,3901,available_without_bonus
1997-18-2,1997,18,,2,2,8,11,21,39,45,,historical_draws.csv,raw:bst_649_1997.txt,3902,available_without_bonus
1997-19-1,1997,19,,1,16,28,37,43,46,48,,historical_draws.csv,raw:bst_649_1997.txt,3903,available_without_bonus
1997-19-2,1997,19,,2,19,31,33,41,42,43,,historical_draws.csv,raw:bst_649_1997.txt,3904,available_without_bonus
1997-20-1,1997,20,,1,11,13,17,19,40,47,,historical_draws.csv,raw:bst_649_1997.txt,3905,available_without_bonus
1997-20-2,1997,20,,2,4,13,15,17,28,32,,historical_draws.csv,raw:bst_649_1997.txt,3906,available_without_bonus
1997-21-1,1997,21,,1,10,20,33,37,47,49,,historical_draws.csv,raw:bst_649_1997.txt,3907,available_without_bonus
1997-21-2,1997,21,,2,13,16,23,24,32,39,,historical_draws.csv,raw:bst_649_1997.txt,3908,available_without_bonus
1997-21-3,1997,21,,3,4,6,9,11,19,20,,historical_draws.csv,raw:bst_649_1997.txt,3909,available_without_bonus
1997-22-1,1997,22,,1,3,4,6,9,12,25,,historical_draws.csv,raw:bst_649_1997.txt,3910,available_without_bonus
1997-22-2,1997,22,,2,1,9,12,19,24,31,,historical_draws.csv,raw:bst_649_1997.txt,3911,available_without_bonus
1997-23-1,1997,23,,1,3,14,17,23,35,46,,historical_draws.csv,raw:bst_649_1997.txt,3912,available_without_bonus
1997-23-2,1997,23,,2,24,44,45,47,48,49,,historical_draws.csv,raw:bst_649_1997.txt,3913,available_without_bonus
1997-24-1,1997,24,,1,1,15,21,28,30,35,,historical_draws.csv,raw:bst_649_1997.txt,3914,available_without_bonus
1997-24-2,1997,24,,2,4,11,19,21,40,46,,historical_draws.csv,raw:bst_649_1997.txt,3915,available_without_bonus
1997-25-1,1997,25,,1,3,9,35,37,42,44,,historical_draws.csv,raw:bst_649_1997.txt,3916,available_without_bonus
1997-25-2,1997,25,,2,6,21,23,26,38,44,,historical_draws.csv,raw:bst_649_1997.txt,3917,available_without_bonus
1997-26-1,1997,26,,1,7,13,14,17,31,43,,historical_draws.csv,raw:bst_649_1997.txt,3918,available_without_bonus
1997-26-2,1997,26,,2,15,17,29,32,35,47,,historical_draws.csv,raw:bst_649_1997.txt,3919,available_without_bonus
1997-27-1,1997,27,,1,1,14,19,29,35,48,,historical_draws.csv,raw:bst_649_1997.txt,3920,available_without_bonus
1997-27-2,1997,27,,2,4,6,7,13,17,32,,historical_draws.csv,raw:bst_649_1997.txt,3921,available_without_bonus
1997-28-1,1997,28,,1,1,17,28,38,47,48,,historical_draws.csv,raw:bst_649_1997.txt,3922,available_without_bonus
1997-28-2,1997,28,,2,3,5,8,9,28,30,,historical_draws.csv,raw:bst_649_1997.txt,3923,available_without_bonus
1997-29-1,1997,29,,1,7,9,11,34,42,46,,historical_draws.csv,raw:bst_649_1997.txt,3924,available_without_bonus
1997-29-2,1997,29,,2,2,5,7,26,29,30,,historical_draws.csv,raw:bst_649_1997.txt,3925,available_without_bonus
1997-30-1,1997,30,,1,6,9,14,22,26,35,,historical_draws.csv,raw:bst_649_1997.txt,3926,available_without_bonus
1997-30-2,1997,30,,2,1,16,18,41,42,47,,historical_draws.csv,raw:bst_649_1997.txt,3927,available_without_bonus
1997-31-1,1997,31,,1,3,4,20,27,28,35,,historical_draws.csv,raw:bst_649_1997.txt,3928,available_without_bonus
1997-31-2,1997,31,,2,16,26,35,37,40,45,,historical_draws.csv,raw:bst_649_1997.txt,3929,available_without_bonus
1997-31-3,1997,31,,3,2,7,12,20,39,49,,historical_draws.csv,raw:bst_649_1997.txt,3930,available_without_bonus
1997-32-1,1997,32,,1,4,6,12,14,20,44,,historical_draws.csv,raw:bst_649_1997.txt,3931,available_without_bonus
1997-32-2,1997,32,,2,4,12,17,20,27,45,,historical_draws.csv,raw:bst_649_1997.txt,3932,available_without_bonus
1997-33-1,1997,33,,1,4,11,31,34,41,49,,historical_draws.csv,raw:bst_649_1997.txt,3933,available_without_bonus
1997-33-2,1997,33,,2,1,2,4,5,6,36,,historical_draws.csv,raw:bst_649_1997.txt,3934,available_without_bonus
1997-34-1,1997,34,,1,1,5,20,26,29,32,,historical_draws.csv,raw:bst_649_1997.txt,3935,available_without_bonus
1997-34-2,1997,34,,2,12,27,30,35,37,47,,historical_draws.csv,raw:bst_649_1997.txt,3936,available_without_bonus
1997-35-1,1997,35,,1,1,5,7,10,29,33,,historical_draws.csv,raw:bst_649_1997.txt,3937,available_without_bonus
1997-35-2,1997,35,,2,7,13,14,16,31,39,,historical_draws.csv,raw:bst_649_1997.txt,3938,available_without_bonus
1997-36-1,1997,36,,1,1,17,24,31,43,47,,historical_draws.csv,raw:bst_649_1997.txt,3939,available_without_bonus
1997-36-2,1997,36,,2,5,13,25,34,44,48,,historical_draws.csv,raw:bst_649_1997.txt,3940,available_without_bonus
1997-37-1,1997,37,,1,5,12,18,22,30,36,,historical_draws.csv,raw:bst_649_1997.txt,3941,available_without_bonus
1997-37-2,1997,37,,2,2,8,12,33,34,49,,historical_draws.csv,raw:bst_649_1997.txt,3942,available_without_bonus
1997-38-1,1997,38,,1,1,9,11,25,32,33,,historical_draws.csv,raw:bst_649_1997.txt,3943,available_without_bonus
1997-38-2,1997,38,,2,2,7,9,22,31,37,,historical_draws.csv,raw:bst_649_1997.txt,3944,available_without_bonus
1997-39-1,1997,39,,1,1,9,34,40,44,45,,historical_draws.csv,raw:bst_649_1997.txt,3945,available_without_bonus
1997-39-2,1997,39,,2,11,21,28,29,32,47,,historical_draws.csv,raw:bst_649_1997.txt,3946,available_without_bonus
1997-40-1,1997,40,,1,6,8,10,16,18,29,,historical_draws.csv,raw:bst_649_1997.txt,3947,available_without_bonus
1997-40-2,1997,40,,2,1,11,20,26,30,34,,historical_draws.csv,raw:bst_649_1997.txt,3948,available_without_bonus
1997-41-1,1997,41,,1,7,9,17,21,36,37,,historical_draws.csv,raw:bst_649_1997.txt,3949,available_without_bonus
1997-41-2,1997,41,,2,8,13,30,34,35,40,,historical_draws.csv,raw:bst_649_1997.txt,3950,available_without_bonus
1997-41-3,1997,41,,3,16,18,21,28,29,46,,historical_draws.csv,raw:bst_649_1997.txt,3951,available_without_bonus
1997-42-1,1997,42,,1,5,6,10,16,29,49,,historical_draws.csv,raw:bst_649_1997.txt,3952,available_without_bonus
1997-42-2,1997,42,,2,23,24,25,41,43,49,,historical_draws.csv,raw:bst_649_1997.txt,3953,available_without_bonus
1997-43-1,1997,43,,1,4,7,18,20,40,44,,historical_draws.csv,raw:bst_649_1997.txt,3954,available_without_bonus
1997-43-2,1997,43,,2,7,10,12,28,34,44,,historical_draws.csv,raw:bst_649_1997.txt,3955,available_without_bonus
1997-44-1,1997,44,,1,6,7,22,37,38,40,,historical_draws.csv,raw:bst_649_1997.txt,3956,available_without_bonus
1997-44-2,1997,44,,2,5,12,22,44,47,49,,historical_draws.csv,raw:bst_649_1997.txt,3957,available_without_bonus
1997-45-1,1997,45,,1,2,10,14,19,20,37,,historical_draws.csv,raw:bst_649_1997.txt,3958,available_without_bonus
1997-45-2,1997,45,,2,16,26,36,46,47,48,,historical_draws.csv,raw:bst_649_1997.txt,3959,available_without_bonus
1997-46-1,1997,46,,1,6,7,28,43,47,49,,historical_draws.csv,raw:bst_649_1997.txt,3960,available_without_bonus
1997-46-2,1997,46,,2,6,18,24,31,43,46,,historical_draws.csv,raw:bst_649_1997.txt,3961,available_without_bonus
1997-47-1,1997,47,,1,9,12,21,27,39,44,,historical_draws.csv,raw:bst_649_1997.txt,3962,available_without_bonus
1997-47-2,1997,47,,2,2,3,6,25,38,44,,historical_draws.csv,raw:bst_649_1997.txt,3963,available_without_bonus
1997-48-1,1997,48,,1,1,10,24,25,35,38,,historical_draws.csv,raw:bst_649_1997.txt,3964,available_without_bonus
1997-48-2,1997,48,,2,13,20,21,23,28,49,,historical_draws.csv,raw:bst_649_1997.txt,3965,available_without_bonus
1997-49-1,1997,49,,1,13,22,32,35,42,46,,historical_draws.csv,raw:bst_649_1997.txt,3966,available_without_bonus
1997-49-2,1997,49,,2,1,2,8,22,29,35,,historical_draws.csv,raw:bst_649_1997.txt,3967,available_without_bonus
1997-50-1,1997,50,,1,3,12,14,18,26,37,,historical_draws.csv,raw:bst_649_1997.txt,3968,available_without_bonus
1997-50-2,1997,50,,2,14,16,25,32,36,45,,historical_draws.csv,raw:bst_649_1997.txt,3969,available_without_bonus
1997-51-1,1997,51,,1,8,10,24,26,31,34,,historical_draws.csv,raw:bst_649_1997.txt,3970,available_without_bonus
1997-51-2,1997,51,,2,7,10,31,32,33,43,,historical_draws.csv,raw:bst_649_1997.txt,3971,available_without_bonus
1997-51-3,1997,51,,3,15,16,29,37,40,46,,historical_draws.csv,raw:bst_649_1997.txt,3972,available_without_bonus
1997-52-1,1997,52,,1,2,12,15,22,33,37,,historical_draws.csv,raw:bst_649_1997.txt,3973,available_without_bonus
1997-52-2,1997,52,,2,18,19,27,39,44,48,,historical_draws.csv,raw:bst_649_1997.txt,3974,available_without_bonus
1997-53-1,1997,53,,1,5,7,9,28,35,36,,historical_draws.csv,raw:bst_649_1997.txt,3975,available_without_bonus
1997-53-2,1997,53,,2,3,20,21,40,42,43,,historical_draws.csv,raw:bst_649_1997.txt,3976,available_without_bonus
1997-54-1,1997,54,,1,3,9,21,28,47,48,,historical_draws.csv,raw:bst_649_1997.txt,3977,available_without_bonus
1997-54-2,1997,54,,2,5,14,17,23,43,44,,historical_draws.csv,raw:bst_649_1997.txt,3978,available_without_bonus
1997-55-1,1997,55,,1,7,17,27,33,38,41,,historical_draws.csv,raw:bst_649_1997.txt,3979,available_without_bonus
1997-55-2,1997,55,,2,7,16,37,43,44,45,,historical_draws.csv,raw:bst_649_1997.txt,3980,available_without_bonus
1997-56-1,1997,56,,1,2,9,13,17,37,47,,historical_draws.csv,raw:bst_649_1997.txt,3981,available_without_bonus
1997-56-2,1997,56,,2,7,11,24,25,35,39,,historical_draws.csv,raw:bst_649_1997.txt,3982,available_without_bonus
1997-57-1,1997,57,,1,1,4,5,6,12,37,,historical_draws.csv,raw:bst_649_1997.txt,3983,available_without_bonus
1997-57-2,1997,57,,2,2,12,20,22,23,38,,historical_draws.csv,raw:bst_649_1997.txt,3984,available_without_bonus
1997-57-3,1997,57,,3,3,6,27,41,45,48,,historical_draws.csv,raw:bst_649_1997.txt,3985,available_without_bonus
1997-58-1,1997,58,,1,2,5,6,18,22,39,,historical_draws.csv,raw:bst_649_1997.txt,3986,available_without_bonus
1997-58-2,1997,58,,2,6,22,45,46,48,49,,historical_draws.csv,raw:bst_649_1997.txt,3987,available_without_bonus
1997-58-3,1997,58,,3,23,26,37,45,47,48,,historical_draws.csv,raw:bst_649_1997.txt,3988,available_without_bonus
1997-59-1,1997,59,,1,2,16,19,29,35,37,,historical_draws.csv,raw:bst_649_1997.txt,3989,available_without_bonus
1997-59-2,1997,59,,2,4,6,21,37,43,46,,historical_draws.csv,raw:bst_649_1997.txt,3990,available_without_bonus
1997-59-3,1997,59,,3,5,28,35,37,38,41,,historical_draws.csv,raw:bst_649_1997.txt,3991,available_without_bonus
1997-60-1,1997,60,,1,1,2,13,33,36,38,,historical_draws.csv,raw:bst_649_1997.txt,3992,available_without_bonus
1997-60-2,1997,60,,2,5,6,29,36,41,47,,historical_draws.csv,raw:bst_649_1997.txt,3993,available_without_bonus
1997-60-3,1997,60,,3,7,10,11,30,41,48,,historical_draws.csv,raw:bst_649_1997.txt,3994,available_without_bonus
1997-61-1,1997,61,,1,6,7,8,12,33,40,,historical_draws.csv,raw:bst_649_1997.txt,3995,available_without_bonus
1997-61-2,1997,61,,2,2,6,13,18,34,42,,historical_draws.csv,raw:bst_649_1997.txt,3996,available_without_bonus
1997-61-3,1997,61,,3,7,8,10,30,47,48,,historical_draws.csv,raw:bst_649_1997.txt,3997,available_without_bonus
1997-62-1,1997,62,,1,3,4,6,12,27,47,,historical_draws.csv,raw:bst_649_1997.txt,3998,available_without_bonus
1997-62-2,1997,62,,2,1,8,25,41,45,49,,historical_draws.csv,raw:bst_649_1997.txt,3999,available_without_bonus
1997-62-3,1997,62,,3,8,11,28,34,44,48,,historical_draws.csv,raw:bst_649_1997.txt,4000,available_without_bonus
1997-63-1,1997,63,,1,1,11,16,33,39,41,,historical_draws.csv,raw:bst_649_1997.txt,4001,available_without_bonus
1997-63-2,1997,63,,2,10,20,32,35,37,40,,historical_draws.csv,raw:bst_649_1997.txt,4002,available_without_bonus
1997-63-3,1997,63,,3,3,5,14,15,31,42,,historical_draws.csv,raw:bst_649_1997.txt,4003,available_without_bonus
1997-64-1,1997,64,,1,1,7,8,14,35,45,,historical_draws.csv,raw:bst_649_1997.txt,4004,available_without_bonus
1997-64-2,1997,64,,2,20,25,26,28,36,42,,historical_draws.csv,raw:bst_649_1997.txt,4005,available_without_bonus
1997-64-3,1997,64,,3,1,4,16,24,29,43,,historical_draws.csv,raw:bst_649_1997.txt,4006,available_without_bonus
1997-65-1,1997,65,,1,8,10,23,25,31,40,,historical_draws.csv,raw:bst_649_1997.txt,4007,available_without_bonus
1997-65-2,1997,65,,2,4,6,16,17,37,47,,historical_draws.csv,raw:bst_649_1997.txt,4008,available_without_bonus
1997-65-3,1997,65,,3,7,9,17,27,35,38,,historical_draws.csv,raw:bst_649_1997.txt,4009,available_without_bonus
1997-66-1,1997,66,,1,12,18,26,41,46,47,,historical_draws.csv,raw:bst_649_1997.txt,4010,available_without_bonus
1997-66-2,1997,66,,2,6,16,24,37,38,48,,historical_draws.csv,raw:bst_649_1997.txt,4011,available_without_bonus
1997-66-3,1997,66,,3,23,25,34,39,42,43,,historical_draws.csv,raw:bst_649_1997.txt,4012,available_without_bonus
