draw_id,date,n1,n2,n3,n4,n5,n6,year,draw_number,draw_position,source_url,draw_no,bonus_number,source
9101,,4,10,15,26,45,49,2017,31,1,raw:bst_649_2017.txt,31,,
9102,,1,6,18,29,36,42,2017,32,1,raw:bst_649_2017.txt,32,,
9103,,8,10,16,21,26,42,2017,33,1,raw:bst_649_2017.txt,33,,
9104,,3,5,12,26,29,47,2017,34,1,raw:bst_649_2017.txt,34,,
9105,,12,18,21,46,47,48,2017,35,1,raw:bst_649_2017.txt,35,,
9106,,3,5,15,25,37,45,2017,36,1,raw:bst_649_2017.txt,36,,
9107,,3,5,8,21,39,45,2017,37,1,raw:bst_649_2017.txt,37,,
9108,,13,23,25,28,37,44,2017,38,1,raw:bst_649_2017.txt,38,,
9109,,8,10,12,31,44,49,2017,39,1,raw:bst_649_2017.txt,39,,
9110,,6,12,15,30,45,47,2017,40,1,raw:bst_649_2017.txt,40,,
9111,,9,18,21,22,36,41,2017,41,1,raw:bst_649_2017.txt,41,,
9112,,8,9,16,31,40,45,2017,42,1,raw:bst_649_2017.txt,42,,
9113,,1,7,9,17,34,35,2017,43,1,raw:bst_649_2017.txt,43,,
9114,,13,21,23,38,41,46,2017,44,1,raw:bst_649_2017.txt,44,,
9115,,4,8,11,20,26,27,2017,45,1,raw:bst_649_2017.txt,45,,
9116,,11,20,28,35,40,44,2017,46,1,raw:bst_649_2017.txt,46,,
9117,,15,16,18,19,21,39,2017,47,1,raw:bst_649_2017.txt,47,,
9118,,8,10,16,32,42,47,2017,48,1,raw:bst_649_2017.txt,48,,
9119,,18,24,27,31,38,40,2017,49,1,raw:bst_649_2017.txt,49,,
9120,,12,22,24,25,34,48,2017,50,1,raw:bst_649_2017.txt,50,,
9121,,24,31,37,41,45,49,2017,51,1,raw:bst_649_2017.txt,51,,
9122,,13,19,22,36,40,43,2017,52,1,raw:bst_649_2017.txt,52,,
9123,,3,5,22,38,45,46,2017,53,1,raw:bst_649_2017.txt,53,,
9124,,4,9,18,31,34,38,2017,54,1,raw:bst_649_2017.txt,54,,
9125,,7,9,21,35,38,41,2017,55,1,raw:bst_649_2017.txt,55,,
9126,,6,7,9,22,24,40,2017,56,1,raw:bst_649_2017.txt,56,,
9127,,1,9,19,25,28,34,2017,57,1,raw:bst_649_2017.txt,57,,
9128,,6,8,39,42,47,49,2017,58,1,raw:bst_649_2017.txt,58,,
9129,,2,6,29,34,41,47,2017,59,1,raw:bst_649_2017.txt,59,,
9130,,9,21,24,30,39,46,2017,60,1,raw:bst_649_2017.txt,60,,
9131,,16,17,32,33,45,46,2017,61,1,raw:bst_649_2017.txt,61,,
9132,,1,9,14,21,34,46,2017,62,1,raw:bst_649_2017.txt,62,,
9133,,2,4,31,36,38,46,2017,63,1,raw:bst_649_2017.txt,63,,
9134,,4,22,25,26,39,41,2017,64,1,raw:bst_649_2017.txt,64,,
9135,,6,7,18,26,29,39,2017,65,1,raw:bst_649_2017.txt,65,,
9136,,1,9,31,33,41,49,2017,66,1,raw:bst_649_2017.txt,66,,
9137,,5,6,7,12,15,46,2017,67,1,raw:bst_649_2017.txt,67,,
9138,,9,20,28,32,34,43,2017,68,1,raw:bst_649_2017.txt,68,,
9139,,11,15,17,22,23,40,2017,69,1,raw:bst_649_2017.txt,69,,
9140,,11,22,24,28,34,46,2017,70,1,raw:bst_649_2017.txt,70,,
9141,,1,11,16,21,25,30,2017,71,1,raw:bst_649_2017.txt,71,,
9142,,3,4,13,30,45,47,2017,72,1,raw:bst_649_2017.txt,72,,
9143,,4,9,20,22,24,27,2017,73,1,raw:bst_649_2017.txt,73,,
9144,,5,14,21,22,23,48,2017,74,1,raw:bst_649_2017.txt,74,,
9145,,11,12,17,19,42,46,2017,75,1,raw:bst_649_2017.txt,75,,
9146,,18,25,32,35,36,47,2017,76,1,raw:bst_649_2017.txt,76,,
9147,,20,22,25,27,30,48,2017,77,1,raw:bst_649_2017.txt,77,,
9148,,13,18,25,39,48,49,2017,78,1,raw:bst_649_2017.txt,78,,
9149,,22,23,27,35,36,42,2017,79,1,raw:bst_649_2017.txt,79,,
9150,,3,4,8,14,15,36,2017,80,1,raw:bst_649_2017.txt,80,,
9151,,7,11,39,45,46,49,2017,81,1,raw:bst_649_2017.txt,81,,
9152,,16,38,39,40,42,43,2017,82,1,raw:bst_649_2017.txt,82,,
9153,,9,13,18,34,48,49,2017,83,1,raw:bst_649_2017.txt,83,,
9154,,3,24,25,26,28,35,2017,84,1,raw:bst_649_2017.txt,84,,
9155,,8,16,25,31,36,46,2017,85,1,raw:bst_649_2017.txt,85,,
9156,,4,7,12,13,24,33,2017,86,1,raw:bst_649_2017.txt,86,,
9157,,22,26,35,37,41,43,2017,87,1,raw:bst_649_2017.txt,87,,
9158,,5,7,15,21,28,37,2017,88,1,raw:bst_649_2017.txt,88,,
9159,,12,26,32,33,35,37,2017,89,1,raw:bst_649_2017.txt,89,,
9160,,2,21,22,23,29,39,2017,90,1,raw:bst_649_2017.txt,90,,
9161,,15,39,40,43,47,48,2017,91,1,raw:bst_649_2017.txt,91,,
9162,,8,11,12,23,31,49,2017,92,1,raw:bst_649_2017.txt,92,,
9163,,7,9,11,45,48,49,2017,93,1,raw:bst_649_2017.txt,93,,
9164,,23,28,33,36,40,46,2017,94,1,raw:bst_649_2017.txt,94,,
9165,,5,6,9,20,34,35,2017,95,1,raw:bst_649_2017.txt,95,,
9166,,10,14,17,33,35,37,2017,96,1,raw:bst_649_2017.txt,96,,
9167,,2,3,7,23,34,37,2017,97,1,raw:bst_649_2017.txt,97,,
9168,,2,3,20,34,36,38,2017,98,1,raw:bst_649_2017.txt,98,,
9169,,1,9,11,32,37,41,2017,99,1,raw:bst_649_2017.txt,99,,
9170,,2,9,15,25,36,45,2017,100,1,raw:bst_649_2017.txt,100,,
9171,,2,6,17,35,37,41,2017,101,1,raw:bst_649_2017.txt,101,,
9172,,7,13,27,37,40,41,2017,102,1,raw:bst_649_2017.txt,102,,
9173,,13,14,20,21,26,35,2017,103,1,raw:bst_649_2017.txt,103,,
9174,,2,7,17,19,23,27,2017,104,1,raw:bst_649_2017.txt,104,,
9175,,5,10,11,35,40,41,2018,1,1,raw:bst_649_2018.txt,1,,
9176,,3,8,15,23,25,31,2018,2,1,raw:bst_649_2018.txt,2,,
9177,,15,18,26,41,44,47,2018,3,1,raw:bst_649_2018.txt,3,,
9178,,1,13,17,31,35,46,2018,4,1,raw:bst_649_2018.txt,4,,
9179,,4,26,32,33,44,48,2018,5,1,raw:bst_649_2018.txt,5,,
9180,,12,22,26,31,42,47,2018,6,1,raw:bst_649_2018.txt,6,,
9181,,3,8,9,20,39,43,2018,7,1,raw:bst_649_2018.txt,7,,
9182,,28,29,32,38,39,48,2018,8,1,raw:bst_649_2018.txt,8,,
9183,,4,6,17,22,38,48,2018,9,1,raw:bst_649_2018.txt,9,,
9184,,3,4,5,13,23,25,2018,10,1,raw:bst_649_2018.txt,10,,
9185,,9,12,34,35,36,38,2018,11,1,raw:bst_649_2018.txt,11,,
9186,,4,8,14,24,37,41,2018,12,1,raw:bst_649_2018.txt,12,,
9187,,12,17,19,34,40,45,2018,13,1,raw:bst_649_2018.txt,13,,
9188,,5,11,22,29,36,40,2018,14,1,raw:bst_649_2018.txt,14,,
9189,,10,18,20,21,33,44,2018,15,1,raw:bst_649_2018.txt,15,,
9190,,14,37,38,42,44,47,2018,16,1,raw:bst_649_2018.txt,16,,
9191,,2,4,17,31,37,48,2018,17,1,raw:bst_649_2018.txt,17,,
9192,,3,4,16,32,39,45,2018,18,1,raw:bst_649_2018.txt,18,,
9193,,2,16,25,26,47,48,2018,19,1,raw:bst_649_2018.txt,19,,
9194,,6,7,14,19,30,49,2018,20,1,raw:bst_649_2018.txt,20,,
9195,,7,14,18,22,31,47,2018,21,1,raw:bst_649_2018.txt,21,,
9196,,11,20,21,35,39,44,2018,22,1,raw:bst_649_2018.txt,22,,
9197,,4,8,17,31,42,47,2018,23,1,raw:bst_649_2018.txt,23,,
9198,,6,11,24,30,38,45,2018,24,1,raw:bst_649_2018.txt,24,,
9199,,1,3,4,17,35,46,2018,25,1,raw:bst_649_2018.txt,25,,
9200,,4,14,16,30,45,49,2018,26,1,raw:bst_649_2018.txt,26,,
9201,,2,16,33,37,38,48,2018,27,1,raw:bst_649_2018.txt,27,,
9202,,5,27,35,39,45,46,2018,28,1,raw:bst_649_2018.txt,28,,
9203,,13,14,22,28,32,36,2018,29,1,raw:bst_649_2018.txt,29,,
9204,,3,9,15,21,30,33,2018,30,1,raw:bst_649_2018.txt,30,,
9205,,15,16,32,34,37,44,2018,31,1,raw:bst_649_2018.txt,31,,
9206,,8,12,16,22,24,30,2018,32,1,raw:bst_649_2018.txt,32,,
9207,,10,13,21,34,39,48,2018,33,1,raw:bst_649_2018.txt,33,,
9208,,10,11,16,18,20,44,2018,34,1,raw:bst_649_2018.txt,34,,
9209,,3,11,15,20,32,35,2018,35,1,raw:bst_649_2018.txt,35,,
9210,,2,12,21,22,34,36,2018,36,1,raw:bst_649_2018.txt,36,,
9211,,19,29,31,32,36,38,2018,37,1,raw:bst_649_2018.txt,37,,
9212,,3,5,13,16,32,39,2018,38,1,raw:bst_649_2018.txt,38,,
9213,,6,16,19,23,26,30,2018,39,1,raw:bst_649_2018.txt,39,,
9214,,19,23,24,38,39,42,2018,40,1,raw:bst_649_2018.txt,40,,
9215,,18,28,29,31,41,45,2018,41,1,raw:bst_649_2018.txt,41,,
9216,,5,13,20,37,39,46,2018,42,1,raw:bst_649_2018.txt,42,,
9217,,14,16,23,28,33,46,2018,43,1,raw:bst_649_2018.txt,43,,
9218,,6,12,16,32,38,43,2018,44,1,raw:bst_649_2018.txt,44,,
9219,,6,14,20,25,40,48,2018,45,1,raw:bst_649_2018.txt,45,,
9220,,15,30,35,40,41,43,2018,46,1,raw:bst_649_2018.txt,46,,
9221,,1,3,11,27,33,40,2018,47,1,raw:bst_649_2018.txt,47,,
9222,,11,15,28,30,31,44,2018,48,1,raw:bst_649_2018.txt,48,,
9223,,1,3,15,19,29,45,2018,49,1,raw:bst_649_2018.txt,49,,
9224,,3,11,16,17,22,38,2018,50,1,raw:bst_649_2018.txt,50,,
9225,,8,20,28,29,46,47,2018,51,1,raw:bst_649_2018.txt,51,,
9226,,3,12,22,30,36,43,2018,52,1,raw:bst_649_2018.txt,52,,
9227,,4,18,20,27,39,47,2018,53,1,raw:bst_649_2018.txt,53,,
9228,,5,17,35,41,44,46,2018,54,1,raw:bst_649_2018.txt,54,,
9229,,2,11,15,23,35,39,2018,55,1,raw:bst_649_2018.txt,55,,
9230,,6,15,20,21,32,41,2018,56,1,raw:bst_649_2018.txt,56,,
9231,,2,11,18,22,23,26,2018,57,1,raw:bst_649_2018.txt,57,,
9232,,5,24,31,43,44,49,2018,58,1,raw:bst_649_2018.txt,58,,
9233,,6,23,34,37,38,45,2018,59,1,raw:bst_649_2018.txt,59,,
9234,,3,20,23,28,34,48,2018,60,1,raw:bst_649_2018.txt,60,,
9235,,5,9,18,24,31,34,2018,61,1,raw:bst_649_2018.txt,61,,
9236,,10,27,31,34,36,47,2018,62,1,raw:bst_649_2018.txt,62,,
9237,,14,17,18,23,32,46,2018,63,1,raw:bst_649_2018.txt,63,,
9238,,6,29,31,33,34,45,2018,64,1,raw:bst_649_2018.txt,64,,
9239,,7,11,23,38,42,43,2018,65,1,raw:bst_649_2018.txt,65,,
9240,,5,8,13,16,28,29,2018,66,1,raw:bst_649_2018.txt,66,,
9241,,3,9,15,32,39,43,2018,67,1,raw:bst_649_2018.txt,67,,
9242,,3,26,33,42,43,45,2018,68,1,raw:bst_649_2018.txt,68,,
9243,,5,8,11,12,33,41,2018,69,1,raw:bst_649_2018.txt,69,,
9244,,1,12,13,26,34,39,2018,70,1,raw:bst_649_2018.txt,70,,
9245,,11,21,32,41,42,43,2018,71,1,raw:bst_649_2018.txt,71,,
9246,,2,14,24,29,32,34,2018,72,1,raw:bst_649_2018.txt,72,,
9247,,2,8,9,25,39,46,2018,73,1,raw:bst_649_2018.txt,73,,
9248,,12,14,21,27,43,49,2018,74,1,raw:bst_649_2018.txt,74,,
9249,,2,12,30,36,39,47,2018,75,1,raw:bst_649_2018.txt,75,,
9250,,5,8,21,39,41,42,2018,76,1,raw:bst_649_2018.txt,76,,
9251,,2,8,12,21,28,35,2018,77,1,raw:bst_649_2018.txt,77,,
9252,,6,11,19,23,28,29,2018,78,1,raw:bst_649_2018.txt,78,,
9253,,3,4,8,12,13,33,2018,79,1,raw:bst_649_2018.txt,79,,
9254,,12,15,32,38,44,46,2018,80,1,raw:bst_649_2018.txt,80,,
9255,,14,20,26,29,41,43,2018,81,1,raw:bst_649_2018.txt,81,,
9256,,17,18,26,41,42,44,2018,82,1,raw:bst_649_2018.txt,82,,
9257,,2,14,15,19,26,29,2018,83,1,raw:bst_649_2018.txt,83,,
9258,,13,30,33,34,36,46,2018,84,1,raw:bst_649_2018.txt,84,,
9259,,1,5,9,12,44,48,2018,85,1,raw:bst_649_2018.txt,85,,
9260,,12,16,17,23,38,43,2018,86,1,raw:bst_649_2018.txt,86,,
9261,,3,25,27,31,34,49,2018,87,1,raw:bst_649_2018.txt,87,,
9262,,6,9,35,36,37,44,2018,88,1,raw:bst_649_2018.txt,88,,
9263,,2,9,14,15,38,41,2018,89,1,raw:bst_649_2018.txt,89,,
9264,,8,12,14,17,30,37,2018,90,1,raw:bst_649_2018.txt,90,,
9265,,2,7,20,33,34,44,2018,91,1,raw:bst_649_2018.txt,91,,
9266,,9,15,18,19,21,47,2018,92,1,raw:bst_649_2018.txt,92,,
9267,,2,3,5,9,45,47,2018,93,1,raw:bst_649_2018.txt,93,,
9268,,1,8,32,42,47,49,2018,94,1,raw:bst_649_2018.txt,94,,
9269,,1,11,13,19,32,38,2018,95,1,raw:bst_649_2018.txt,95,,
9270,,2,5,17,26,35,47,2018,96,1,raw:bst_649_2018.txt,96,,
9271,,3,11,14,22,38,47,2018,97,1,raw:bst_649_2018.txt,97,,
9272,,2,8,12,34,40,41,2018,98,1,raw:bst_649_2018.txt,98,,
9273,,8,18,20,38,40,41,2018,99,1,raw:bst_649_2018.txt,99,,
9274,,11,13,23,32,38,42,2018,100,1,raw:bst_649_2018.txt,100,,
9275,,8,14,16,34,39,45,2018,101,1,raw:bst_649_2018.txt,101,,
9276,,2,15,21,33,41,48,2018,102,1,raw:bst_649_2018.txt,102,,
9277,,3,7,9,21,44,49,2018,103,1,raw:bst_649_2018.txt,103,,
9278,,10,25,27,29,31,39,2018,104,1,raw:bst_649_2018.txt,104,,
9279,,3,8,21,26,29,35,2019,1,1,raw:bst_649_2019.txt,1,,
9280,,12,19,25,35,36,38,2019,2,1,raw:bst_649_2019.txt,2,,
9281,,2,7,28,36,39,48,2019,3,1,raw:bst_649_2019.txt,3,,
9282,,2,4,15,25,42,44,2019,4,1,raw:bst_649_2019.txt,4,,
9283,,6,11,22,24,29,38,2019,5,1,raw:bst_649_2019.txt,5,,
9284,,11,13,14,17,31,42,2019,6,1,raw:bst_649_2019.txt,6,,
9285,,9,14,17,21,26,44,2019,7,1,raw:bst_649_2019.txt,7,,
9286,,8,12,21,37,38,48,2019,8,1,raw:bst_649_2019.txt,8,,
9287,,16,25,26,30,34,42,2019,9,1,raw:bst_649_2019.txt,9,,
9288,,1,3,27,33,35,37,2019,10,1,raw:bst_649_2019.txt,10,,
9289,,5,8,17,20,35,49,2019,11,1,raw:bst_649_2019.txt,11,,
9290,,5,26,35,43,44,48,2019,12,1,raw:bst_649_2019.txt,12,,
9291,,17,19,24,30,38,42,2019,13,1,raw:bst_649_2019.txt,13,,
9292,,18,21,23,46,47,49,2019,14,1,raw:bst_649_2019.txt,14,,
9293,,10,19,22,27,40,49,2019,15,1,raw:bst_649_2019.txt,15,,
9294,,8,11,21,28,32,45,2019,16,1,raw:bst_649_2019.txt,16,,
9295,,1,8,13,37,46,49,2019,17,1,raw:bst_649_2019.txt,17,,
9296,,18,21,28,32,40,46,2019,18,1,raw:bst_649_2019.txt,18,,
9297,,3,17,19,38,42,43,2019,19,1,raw:bst_649_2019.txt,19,,
9298,,4,11,18,26,33,40,2019,20,1,raw:bst_649_2019.txt,20,,
9299,,11,19,23,38,43,47,2019,21,1,raw:bst_649_2019.txt,21,,
9300,,3,9,15,23,34,42,2019,22,1,raw:bst_649_2019.txt,22,,
9301,,8,23,31,39,45,49,2019,23,1,raw:bst_649_2019.txt,23,,
9302,,5,11,19,23,35,42,2019,24,1,raw:bst_649_2019.txt,24,,
9303,,6,9,24,29,34,36,2019,25,1,raw:bst_649_2019.txt,25,,
9304,,3,16,30,34,35,36,2019,26,1,raw:bst_649_2019.txt,26,,
9305,,13,27,28,43,45,49,2019,27,1,raw:bst_649_2019.txt,27,,
9306,,1,9,19,27,29,43,2019,28,1,raw:bst_649_2019.txt,28,,
9307,,1,3,7,21,26,42,2019,29,1,raw:bst_649_2019.txt,29,,
9308,,5,16,26,29,30,34,2019,30,1,raw:bst_649_2019.txt,30,,
9309,,6,7,11,12,25,48,2019,31,1,raw:bst_649_2019.txt,31,,
9310,,17,19,20,40,43,45,2019,32,1,raw:bst_649_2019.txt,32,,
9311,,14,22,25,29,33,42,2019,33,1,raw:bst_649_2019.txt,33,,
9312,,7,13,14,30,33,46,2019,34,1,raw:bst_649_2019.txt,34,,
9313,,1,10,20,21,34,43,2019,35,1,raw:bst_649_2019.txt,35,,
9314,,2,11,15,37,40,46,2019,36,1,raw:bst_649_2019.txt,36,,
9315,,24,30,33,35,38,45,2019,37,1,raw:bst_649_2019.txt,37,,
9316,,9,25,34,35,40,42,2019,38,1,raw:bst_649_2019.txt,38,,
9317,,1,17,36,38,42,45,2019,39,1,raw:bst_649_2019.txt,39,,
9318,,1,11,18,23,37,44,2019,40,1,raw:bst_649_2019.txt,40,,
9319,,2,4,35,39,45,46,2019,41,1,raw:bst_649_2019.txt,41,,
9320,,19,28,30,36,47,48,2019,42,1,raw:bst_649_2019.txt,42,,
9321,,6,18,21,28,37,38,2019,43,1,raw:bst_649_2019.txt,43,,
9322,,8,10,20,22,25,33,2019,44,1,raw:bst_649_2019.txt,44,,
9323,,12,15,17,25,29,30,2019,45,1,raw:bst_649_2019.txt,45,,
9324,,2,4,10,17,31,45,2019,46,1,raw:bst_649_2019.txt,46,,
9325,,8,9,18,19,34,37,2019,47,1,raw:bst_649_2019.txt,47,,
9326,,11,12,21,35,36,49,2019,48,1,raw:bst_649_2019.txt,48,,
9327,,9,11,15,16,25,26,2019,49,1,raw:bst_649_2019.txt,49,,
9328,,5,7,34,35,39,49,2019,50,1,raw:bst_649_2019.txt,50,,
9329,,3,6,12,19,35,45,2019,51,1,raw:bst_649_2019.txt,51,,
9330,,8,17,18,25,27,49,2019,52,1,raw:bst_649_2019.txt,52,,
9331,,10,19,37,39,47,49,2019,53,1,raw:bst_649_2019.txt,53,,
9332,,14,15,16,31,34,44,2019,54,1,raw:bst_649_2019.txt,54,,
9333,,18,26,27,37,44,45,2019,55,1,raw:bst_649_2019.txt,55,,
9334,,16,19,23,37,42,45,2019,56,1,raw:bst_649_2019.txt,56,,
9335,,3,15,17,19,31,49,2019,57,1,raw:bst_649_2019.txt,57,,
9336,,3,6,12,23,35,39,2019,58,1,raw:bst_649_2019.txt,58,,
9337,,10,15,22,36,37,39,2019,59,1,raw:bst_649_2019.txt,59,,
9338,,2,20,29,32,35,44,2019,60,1,raw:bst_649_2019.txt,60,,
9339,,2,6,9,22,30,35,2019,61,1,raw:bst_649_2019.txt,61,,
9340,,3,12,28,43,44,45,2019,62,1,raw:bst_649_2019.txt,62,,
9341,,9,12,18,34,44,48,2019,63,1,raw:bst_649_2019.txt,63,,
9342,,7,9,17,19,32,34,2019,64,1,raw:bst_649_2019.txt,64,,
9343,,3,9,13,14,23,44,2019,65,1,raw:bst_649_2019.txt,65,,
9344,,9,10,15,17,22,37,2019,66,1,raw:bst_649_2019.txt,66,,
9345,,23,24,26,34,40,47,2019,67,1,raw:bst_649_2019.txt,67,,
9346,,4,20,22,27,28,46,2019,68,1,raw:bst_649_2019.txt,68,,
9347,,13,21,32,39,45,46,2019,69,1,raw:bst_649_2019.txt,69,,
9348,,3,7,14,32,35,44,2019,70,1,raw:bst_649_2019.txt,70,,
9349,,6,13,24,26,31,34,2019,71,1,raw:bst_649_2019.txt,71,,
9350,,10,15,30,34,35,48,2019,72,1,raw:bst_649_2019.txt,72,,
9351,,1,12,16,35,39,48,2019,73,1,raw:bst_649_2019.txt,73,,
9352,,15,19,36,43,45,46,2019,74,1,raw:bst_649_2019.txt,74,,
9353,,11,13,19,21,44,46,2019,75,1,raw:bst_649_2019.txt,75,,
9354,,27,30,33,34,43,47,2019,76,1,raw:bst_649_2019.txt,76,,
9355,,2,7,14,26,30,32,2019,77,1,raw:bst_649_2019.txt,77,,
9356,,1,8,16,21,27,41,2019,78,1,raw:bst_649_2019.txt,78,,
9357,,2,9,28,37,39,45,2019,79,1,raw:bst_649_2019.txt,79,,
9358,,15,18,27,35,45,49,2019,80,1,raw:bst_649_2019.txt,80,,
9359,,1,13,17,30,43,46,2019,81,1,raw:bst_649_2019.txt,81,,
9360,,7,17,18,29,39,46,2019,82,1,raw:bst_649_2019.txt,82,,
9361,,3,7,8,17,27,37,2019,83,1,raw:bst_649_2019.txt,83,,
9362,,17,22,23,28,33,41,2019,84,1,raw:bst_649_2019.txt,84,,
9363,,16,17,22,35,48,49,2019,85,1,raw:bst_649_2019.txt,85,,
9364,,2,16,19,21,26,28,2019,86,1,raw:bst_649_2019.txt,86,,
9365,,6,13,20,32,36,43,2019,87,1,raw:bst_649_2019.txt,87,,
9366,,4,15,16,25,29,48,2019,88,1,raw:bst_649_2019.txt,88,,
9367,,1,9,20,33,35,40,2019,89,1,raw:bst_649_2019.txt,89,,
9368,,13,21,24,25,33,42,2019,90,1,raw:bst_649_2019.txt,90,,
9369,,2,19,32,37,39,40,2019,91,1,raw:bst_649_2019.txt,91,,
9370,,23,29,30,40,44,45,2019,92,1,raw:bst_649_2019.txt,92,,
9371,,3,5,24,25,30,32,2019,93,1,raw:bst_649_2019.txt,93,,
9372,,3,9,20,30,39,47,2019,94,1,raw:bst_649_2019.txt,94,,
9373,,24,31,37,40,44,46,2019,95,1,raw:bst_649_2019.txt,95,,
9374,,3,5,20,31,33,42,2019,96,1,raw:bst_649_2019.txt,96,,
9375,,19,21,29,30,39,44,2019,97,1,raw:bst_649_2019.txt,97,,
9376,,12,13,15,19,32,33,2019,98,1,raw:bst_649_2019.txt,98,,
9377,,3,7,26,29,32,35,2019,99,1,raw:bst_649_2019.txt,99,,
9378,,29,32,36,40,42,43,2019,100,1,raw:bst_649_2019.txt,100,,
9379,,1,2,9,17,32,45,2019,101,1,raw:bst_649_2019.txt,101,,
9380,,11,14,16,23,34,35,2019,102,1,raw:bst_649_2019.txt,102,,
9381,,12,20,26,29,39,44,2019,103,1,raw:bst_649_2019.txt,103,,
9382,,3,14,38,39,44,48,2019,104,1,raw:bst_649_2019.txt,104,,
9383,,8,18,27,45,47,49,2020,1,1,raw:bst_649_2020.txt,1,,
9384,,4,10,13,23,43,46,2020,2,1,raw:bst_649_2020.txt,2,,
9385,,8,13,28,34,36,46,2020,3,1,raw:bst_649_2020.txt,3,,
9386,,21,24,31,36,38,39,2020,4,1,raw:bst_649_2020.txt,4,,
9387,,2,8,15,18,25,43,2020,5,1,raw:bst_649_2020.txt,5,,
9388,,4,6,10,16,30,42,2020,6,1,raw:bst_649_2020.txt,6,,
9389,,8,20,21,36,44,48,2020,7,1,raw:bst_649_2020.txt,7,,
9390,,3,16,26,32,38,43,2020,8,1,raw:bst_649_2020.txt,8,,
9391,,10,15,23,32,36,43,2020,9,1,raw:bst_649_2020.txt,9,,
9392,,5,9,16,26,28,47,2020,10,1,raw:bst_649_2020.txt,10,,
9393,,10,14,36,41,44,49,2020,11,1,raw:bst_649_2020.txt,11,,
9394,,11,13,15,32,43,46,2020,12,1,raw:bst_649_2020.txt,12,,
9395,,7,15,16,25,44,49,2020,13,1,raw:bst_649_2020.txt,13,,
9396,,1,12,21,25,28,46,2020,14,1,raw:bst_649_2020.txt,14,,
9397,,1,2,7,13,30,38,2020,15,1,raw:bst_649_2020.txt,15,,
9398,,11,33,37,44,45,48,2020,16,1,raw:bst_649_2020.txt,16,,
9399,,4,7,9,10,21,40,2020,17,1,raw:bst_649_2020.txt,17,,
9400,,2,8,16,23,24,39,2020,18,1,raw:bst_649_2020.txt,18,,
9401,,4,17,32,37,40,48,2020,19,1,raw:bst_649_2020.txt,19,,
9402,,6,16,26,41,44,46,2020,20,1,raw:bst_649_2020.txt,20,,
9403,,3,21,22,29,42,46,2020,21,1,raw:bst_649_2020.txt,21,,
9404,,3,6,31,32,38,47,2020,22,1,raw:bst_649_2020.txt,22,,
9405,,10,19,22,33,39,45,2020,23,1,raw:bst_649_2020.txt,23,,
9406,,6,8,21,22,32,37,2020,24,1,raw:bst_649_2020.txt,24,,
9407,,10,23,27,31,33,45,2020,25,1,raw:bst_649_2020.txt,25,,
9408,,23,24,27,38,39,44,2020,26,1,raw:bst_649_2020.txt,26,,
9409,,1,3,13,18,27,39,2020,27,1,raw:bst_649_2020.txt,27,,
9410,,7,20,28,38,48,49,2020,28,1,raw:bst_649_2020.txt,28,,
9411,,4,22,25,27,28,32,2020,29,1,raw:bst_649_2020.txt,29,,
9412,,4,6,14,28,45,48,2020,30,1,raw:bst_649_2020.txt,30,,
9413,,1,6,9,10,22,44,2020,31,1,raw:bst_649_2020.txt,31,,
9414,,1,12,14,16,17,34,2020,32,1,raw:bst_649_2020.txt,32,,
9415,,2,23,31,42,46,49,2020,33,1,raw:bst_649_2020.txt,33,,
9416,,16,20,25,32,47,49,2020,34,1,raw:bst_649_2020.txt,34,,
9417,,27,29,35,36,41,42,2020,35,1,raw:bst_649_2020.txt,35,,
9418,,9,14,20,22,37,49,2020,36,1,raw:bst_649_2020.txt,36,,
9419,,3,6,10,20,24,48,2020,37,1,raw:bst_649_2020.txt,37,,
9420,,15,18,23,30,42,45,2020,38,1,raw:bst_649_2020.txt,38,,
9421,,4,6,19,20,21,39,2020,39,1,raw:bst_649_2020.txt,39,,
9422,,5,34,42,43,44,47,2020,40,1,raw:bst_649_2020.txt,40,,
9423,,3,14,17,26,41,42,2020,41,1,raw:bst_649_2020.txt,41,,
9424,,3,7,20,37,40,41,2020,42,1,raw:bst_649_2020.txt,42,,
9425,,11,12,21,37,47,48,2020,43,1,raw:bst_649_2020.txt,43,,
9426,,1,23,33,35,37,47,2020,44,1,raw:bst_649_2020.txt,44,,
9427,,3,14,21,25,39,42,2020,45,1,raw:bst_649_2020.txt,45,,
9428,,4,10,11,12,13,15,2020,46,1,raw:bst_649_2020.txt,46,,
9429,,11,15,18,24,26,43,2020,47,1,raw:bst_649_2020.txt,47,,
9430,,3,19,33,42,46,48,2020,48,1,raw:bst_649_2020.txt,48,,
9431,,8,22,36,37,46,48,2020,49,1,raw:bst_649_2020.txt,49,,
9432,,9,10,23,33,39,46,2020,50,1,raw:bst_649_2020.txt,50,,
9433,,1,9,18,22,35,46,2020,51,1,raw:bst_649_2020.txt,51,,
9434,,6,7,8,12,26,27,2020,52,1,raw:bst_649_2020.txt,52,,
9435,,26,28,40,42,46,49,2020,53,1,raw:bst_649_2020.txt,53,,
9436,,2,9,11,17,38,46,2020,54,1,raw:bst_649_2020.txt,54,,
9437,,5,10,33,40,41,49,2020,55,1,raw:bst_649_2020.txt,55,,
9438,,3,10,13,25,32,34,2020,56,1,raw:bst_649_2020.txt,56,,
9439,,13,17,22,25,38,39,2020,57,1,raw:bst_649_2020.txt,57,,
9440,,4,6,9,14,24,28,2020,58,1,raw:bst_649_2020.txt,58,,
